"id","qdap_value_ampl","qdap_nword"
"52629","-1.7042","197"
"52630","2.71184","1886"
"52631","0.31492","633"
"52632","-4.65924","619"
"52633","-3.0036","738"
"52634","2.33766","5826"
"52635","-2.92628","684"
"52636","-0.7884","793"
"52637","-1.03724","1919"
"52638","1.35366","1475"
"52639","2.06992","2231"
"52640","-3.0522","558"
"52641","-1.51496","1604"
"52642","-8.18432","2136"
"52643","0.4117","233"
"52644","-3.48544","703"
"52645","-0.61418","1676"
"52646","0.64776","1336"
"52647","-1.83854","2165"
"52648","-4.42096","650"
"52649","-0.30274","1204"
"52650","-2.6477","670"
"52651","2.8714","598"
"52652","0.16296","1326"
"52653","0.22844","297"
"52654","-41.386","6024"
"52655","-5.47568","1621"
"52656","-5.04852","918"
"52657","-29.30164","4276"
"52658","-25.5143","3649"
