"title","number","date","keywords","link"
"FDP: Liberallala","2009.52.49988","2009-12-21","Politik, FDP, Fdp, Bundesregierung, Guido Westerwelle, Dirk Niebel, FDP, CDU, FDP-Fraktion, Rainer Brüderle, SPD, Sabine Leutheusser-Schnarrenberger, Daniel Bahr, Gesundheitsministerium, Helmut Schmidt, Ursula Engelen-Kefer, Auswärtiges Amt, Otto Fricke, Swift-Abkommen","http://www.zeit.de/2009/52/FDP-Portraet"
"Nach dem Schweizer Referendum: Nur German Angst","2009.52.49989","2009-12-20","Politik, Nach dem Schweizer Referendum, Demokratie, Volksentscheid, Volksabstimmung, Schweiz, Bevölkerung, Michael Müller, Betriebsunfall, Bundesrat, Demokratie, EU-Verfassung, Parlament, Qualität","http://www.zeit.de/2009/52/Schweiz-Widerspruch"
"Tragödie von Kundus: Hat sich Deutschland in Afghanistan schuldig gemacht?","2009.52.49990","2009-12-20","Politik, Tragödie von Kundus, Bundeswehr, Auslandseinsatz, Militaeraktion, Afghanistan, Afghanistan, Grüne, Helmut Schmidt, SPD, Karl-Theodor zu Guttenberg, Kundus, Manfred Wörner, Bundeswehr, Soldat, Taliban, Zivilrecht, China, Hindukusch, Kabul","http://www.zeit.de/2009/52/01-Text-PRO"
"Die Tragödie von Kundus: Hat sich Deutschland in Afghanistan schuldig gemacht?","2009.52.49991","2009-12-20","Politik, Die Tragödie von Kundus, Bundeswehr, Auslandseinsatz, Afghanistan, Militaeraktion, Afghanistan, Angela Merkel, Georg Klein, Bundesregierung, Karl-Theodor zu Guttenberg, Barack Obama, Kundus, Ulrich Wilhelm, Bundeskanzler, Bundeswehrsoldat, Fahrzeug, Friedensnobelpreis, Gewalt, Isaf, Krieg, Regierungssprecher, Richard Freiherr von Weizsäcker, Soldat, Taliban, Talkshow","http://www.zeit.de/2009/52/01-Text-CONTRA"
"Terrorismus: US-Dschihad","2009.52.49992","2009-12-18","Politik, Terrorismus, Usa, Terrorismus, Terrorbekaempfung, Terrorismus, FBI, USA, England, Jemen, Pakistan, Spanien, Europa, New York","http://www.zeit.de/2009/52/P-Zeitgeist-52"
"Barack Obama: Und ewig klingt das Lied vom Wandel","2009.52.49993","2009-12-18","Politik, Barack Obama, Usa, Obama-barack, Ronald Reagan, Franklin D. Roosevelt, Barack Obama, Sarah Palin, John McCain, USA, Finanzkrise, Krankenversicherung, National Rifle Association, Barack Obama, Paul Krugmann, Regierung, Religion, Republikaner (USA), Waffenbesitz, Alabama, Boston, Manhattan, Washington D.C","http://www.zeit.de/2009/52/P-op-ed-Pally"
"Andrea Ypsilanti: Da war Scham","2009.52.49994","2009-12-18","Politik, Andrea Ypsilanti, Spd, Politiker, Hessen, Gerhard Schröder, SPD, Sigmar Gabriel, Andrea Ypsilanti, Die Linke, Grüne, Kurt Beck, Opel, Oskar Lafontaine, Willy Brandt, Andrea Nahles, Hartz IV, Hermann Scheer, Leiharbeit, Taifun, Hessen","http://www.zeit.de/2009/52/Ypsilanti"
"Integration: Das ist jetzt meine Schweiz","2009.52.49995","2009-12-17","Politik, Integration, Schweiz, Integration, Deutschland, Internationale_Beziehungen, Schweiz, Integration, Beziehung, D-Mark, Einbürgerung, Klischee, Osmose, Sprache, England, Arlberg, Bodensee, Tessin, Zürich","http://www.zeit.de/2009/52/CH-Zweittext-Karen-Schobloch"
"Schneiderhan-Guttenberg-Streit: Da sagt er die Unwahrheit","2009.52.49996","2009-12-17","Politik, Schneiderhan-Guttenberg-Streit, Bundeswehr, Auslandseinsatz, Militaer, Afghanistan, Karl-Theodor zu Guttenberg, Wolfgang Schneiderhan, CSU, Isaf, Minister, Afghanistan, Bundeswehrsoldat, Berlin, Kundus, Bratislava, Brüssel, Moskau, München","http://www.zeit.de/2009/52/Schneiderhan"
"Klimakonferenz: Die Zitterpartie","2009.52.49997","2009-12-17","Politik, Klimakonferenz, Klima, Klimakonferenz, Klimawandel, Angela Merkel, Barack Obama, Europäische Union, China, Connie Hedegaard, Entwicklungsland, Klimakonferenz, Kyoto-Protokoll, USA, Umweltminister, Vereinte Nationen, Brasilien, Indien, Südafrika, Vereinigte Arabische Emirate, Kopenhagen, Afrika","http://www.zeit.de/2009/52/Schachpartie"
