"id","Inflation","InflationMutationen"
"54165","0","0"
"54166","0","0"
"54167","0","0"
"54168","0","0"
"54169","0","0"
"54170","0","0"
"54171","0","0"
"54172","0","0"
"54173","0","0"
"54174","0","0"
"54175","0","0"
"54176","0","0"
"54177","0","0"
"54178","0","0"
"54179","0","0"
"54180","0","0"
"54181","0","1"
"54182","0","0"
"54183","0","0"
"54184","0","0"
"54185","0","0"
"54186","0","0"
"54187","1","1"
"54188","0","0"
"54189","0","0"
"54190","0","0"
"54191","0","0"
"54192","0","0"
"54193","0","0"
"54194","1","1"
"54195","0","0"
"54196","1","1"
"54197","0","0"
