"id","qdap_value_ampl","qdap_nword"
"30085","-1.54828","1359"
"30086","-4.0951","474"
"30087","-5.141","981"
"30088","0","189"
"30089","0.47336","1445"
"30090","-0.3489","308"
"30091","-3.60392","1580"
"30092","-3.51932","728"
"30093","-12.06636","1841"
"30094","-3.47444","232"
"30095","0.0936399999999997","555"
"30096","-2.6732","324"
"30097","-0.44478","1967"
"30098","0.8408","278"
"30099","-1.5587","632"
"30100","-0.8593","210"
"30101","-2.41418","884"
"30102","1.0262","379"
"30103","0.46924","576"
"30104","-22.93896","4115"
"30105","-0.93596","623"
"30106","0.95958","812"
"30107","0.43046","984"
"30108","-0.0131","235"
"30109","-11.8766","1544"
"30110","-5.9079","1489"
"30111","-1.136","217"
"30112","1.1943","234"
"30113","0.4508","218"
"30114","1.1236","838"
"30115","2.33992","713"
"30116","-7.60334","1645"
"30117","-1.0748","322"
"30118","-2.96386","1181"
"30119","-1.522","476"
"30120","-0.4559","123"
"30121","-6.40358","1102"
"30122","-1.07234","186"
"30123","6.50046","1770"
"30124","-0.11548","858"
