"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"56235","-3.8276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56236","1.281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56237","1.7003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56238","1.3467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56239","-1.8286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56240","-1.3793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56241","-2.897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56242","-11.4616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56243","-1.2715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56244","-2.948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56245","1.553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56246","1.1817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56247","-0.1434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56248","-1.5854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56249","-0.6662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56250","-3.2213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56251","-7.3376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56252","-7.9435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56253","-5.9987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56254","-1.1695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56255","-1.8437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56256","-7.939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56257","-3.2992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56258","-5.6431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56259","-4.5505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56260","-5.9936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56261","-2.4416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56262","-3.981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56263","-4.0086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56264","-3.8425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56265","0.1521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56266","-9.0352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56267","-1.6224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56268","3.5757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56269","-3.6854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56270","-6.52974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
