"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"51173","-1.3101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51174","-15.659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51175","-3.3414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51176","-3.8725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51177","-3.7766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51178","-1.3033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51179","-4.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51180","-0.6374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51181","-3.7981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51182","-6.9781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51183","-0.893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51184","1.3474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51185","-0.2226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51186","6.5896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51187","-5.0065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51188","-2.7505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51189","-3.2261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51190","-5.889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51191","-3.6646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51192","-2.9185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51193","-0.6116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51194","-1.1101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51195","-1.4166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51196","-1.7763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51197","-1.0182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51198","-5.8634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51199","-4.2521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51200","-10.6147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
