"id","Inflation","InflationMutationen"
"26125","0","0"
"26126","0","0"
"26127","0","0"
"26128","0","0"
"26129","0","0"
"26130","1","1"
"26131","0","0"
"26132","0","0"
"26133","0","0"
"26134","0","0"
"26135","0","0"
"26136","0","0"
"26137","0","0"
"26138","0","0"
"26139","0","0"
"26140","0","0"
"26141","0","0"
"26142","0","0"
"26143","0","0"
"26144","0","0"
"26145","0","0"
"26146","0","0"
"26147","0","0"
"26148","0","0"
"26149","0","0"
"26150","0","0"
"26151","0","0"
"26152","0","0"
"26153","0","0"
"26154","1","1"
"26155","0","0"
"26156","0","0"
"26157","0","0"
"26158","0","0"
"26159","0","0"
"26160","0","0"
"26161","0","0"
"26162","0","0"
"26163","0","0"
"26164","0","0"
"26165","0","0"
"26166","0","0"
"26167","1","1"
"26168","0","0"
"26169","0","0"
"26170","0","0"
