"id","qdap_value_ampl","qdap_nword"
"55843","0.53762","248"
"55844","-0.61","408"
"55845","-4.69484","578"
"55846","0.4292","364"
"55847","-3.9385","531"
"55848","1.6364","609"
"55849","1.71154","687"
"55850","-0.8374","233"
"55851","-4.07442","773"
"55852","-4.81696","1401"
"55853","-9.67992","1075"
"55854","-6.00504","573"
"55855","2.58806","1132"
"55856","-4.19646","506"
"55857","-2.73916","2780"
"55858","-1.78278","705"
"55859","0.31054","521"
"55860","1.73344","1524"
"55861","0.8129","222"
"55862","-3.36636","720"
"55863","-4.65754","390"
"55864","1.06816","399"
"55865","1.09072","414"
"55866","0.6869","340"
"55867","-4.09124","1176"
"55868","0.7165","813"
"55869","2.801","346"
"55870","5.28748","1808"
"55871","-3.7961","760"
"55872","-12.2813","1236"
"55873","-3.3795","318"
"55874","-7.9162","1306"
"55875","3.221","2864"
"55876","-9.68744","4154"
"55877","-4.62312","595"
"55878","-7.92","1721"
"55879","-3.2305","595"
"55880","0.73662","1721"
"55881","2.47218","781"
