"id","value","nword"
"12682",0.0328175859050704,1445
"12683",-0.037472568538294,168
"12684",-0.0562692015332716,1141
"12685",-0.0546298536253524,926
"12686",0.0921897846950323,189
"12687",-0.0391876495212459,48
"12688",-0.00884254658163955,619
"12689",-0.0137142339606968,1173
"12690",0.0210925872290086,2699
"12691",0.117114704040266,369
"12692",-0.0396765632121161,603
"12693",-0.0110997601471687,308
"12694",-0.0398031889748058,1560
"12695",0,29
"12696",-0.0108222222222222,324
"12697",-0.0359545717619529,837
"12698",-0.110706229437538,419
"12699",0.00540096240189954,1013
"12700",-0.0479358463657145,765
"12701",0,24
"12702",0.200953643995763,796
"12703",0.0186948724262445,596
"12704",-0.00216963144646664,163
"12705",-0.0284986087740225,584
"12706",0.054664281525497,166
"12707",0.00497622417275828,399
"12708",0.0163776007437735,980
"12709",0.0841942663294753,116
"12710",-0.0771456612556465,1226
"12711",0.00752779242076711,252
"12712",0.0303385434141925,97
"12713",-0.0182701951259454,334
"12714",0.0738652227660525,1199
"12715",-0.00784234551789937,1049
"12716",-0.00928136297265316,1168
"12717",-0.0171207521882296,1029
"12718",0.024549193765168,4883
"12719",0.0723295233382105,559
"12720",0.0457877999483866,141
"12721",7.37737162224645e-05,531
"12722",-0.00110896524813388,102
"12723",-0.00684435533852531,425
"12724",-0.0205375844163823,1306
"12725",0.0272633052411511,3630
"12726",-0.0350667898062429,1583
"12727",-0.00413042112843531,1690
"12728",-0.0522594935277257,2305
"12729",-0.0802543793139106,1491
"12730",-0.063945651745613,403
"12731",-0.134849777873724,972
"12732",0.171792211045237,678
"12733",0.0314609091225429,142
"12734",-0.0029765182708912,177
"12735",0.00702354702169477,141
"12736",-0.0324616293697969,2444
"12737",0.0663842105263158,361
"12738",0.014682935585318,385
"12739",-0.0154400306844652,873
"12740",0.0589355338525898,1123
"12741",0.0658845097214522,631
"12742",0.00661007145089879,785
