"id","qdap_value_ampl","qdap_nword"
"28735","-3.0349","299"
"28736","-2.21956","249"
"28737","-3.1246","290"
"28738","1.1647","397"
"28739","-1.4256","312"
"28740","-3.67426","2067"
"28741","-0.00779999999999998","249"
"28742","-3.21854","2032"
"28743","-1.6936","88"
"28744","-2.8638","382"
"28745","0.4285","324"
"28746","-3.56396","610"
"28747","-1.1397","98"
"28748","-4.55108","664"
"28749","-3.7914","1180"
"28750","-4.50548","412"
"28751","-2.02104","302"
"28752","0.024","193"
"28753","1.44164","294"
"28754","-4.34224","1207"
"28755","7.29338","2400"
"28756","0.3337","132"
"28757","-4.4859","863"
"28758","0.56516","1009"
"28759","1.16966","766"
"28760","2.61586","560"
"28761","-9.66842","1304"
"28762","-0.5773","97"
"28763","-5.0588","1253"
"28764","-0.1772","132"
"28765","-7.87572","1504"
"28766","-1.45436","255"
"28767","-1.3478","154"
