"id","qdap_value_ampl","qdap_nword"
"42162","-1.5188","1168"
"42163","-0.80698","244"
"42164","-2.03954","1612"
"42165","-16.04982","2018"
"42166","2.00562","1531"
"42167","-2.92784","1130"
"42168","-4.3587","631"
"42169","1.32006","244"
"42170","-0.50552","503"
"42171","0.6202","301"
"42172","-5.22466","1641"
"42173","0","58"
"42174","-0.0142000000000001","218"
"42175","-0.0399000000000001","255"
"42176","-2.4028","831"
"42177","-0.995819999999999","3896"
"42178","-0.96134","599"
"42179","-3.76202","1183"
"42180","-0.52774","324"
"42181","-4.97306","918"
"42182","-1.2319","144"
"42183","-2.76094","263"
"42184","0.64","175"
"42185","-2.31298","1236"
"42186","0.0697799999999999","917"
"42187","0.53848","201"
"42188","-0.764","216"
"42189","-1.433","1664"
"42190","0.0564599999999997","894"
"42191","-1.0498","54"
"42192","-0.1517","228"
"42193","3.0159","596"
"42194","-3.9934","809"
"42195","-3.0212","366"
"42196","-0.1119","468"
"42197","-10.60426","4162"
"42198","-2.7628","619"
"42199","-23.73282","3165"
"42200","-2.50902","1614"
"42201","-0.63206","761"
"42202","-0.81908","1243"
"42203","-7.05142","1310"
"42204","0.4032","284"
"42205","-1.3168","204"
"42206","-8.7877","1295"
"42207","-0.4599","152"
"42208","0.1085","488"
"42209","-0.5161","174"
"42210","-1.92926","164"
"42211","-4.28964","927"
"42212","5.0382","1718"
"42213","1.05036","524"
"42214","2.7839","650"
"42215","-1.48748","927"
"42216","-1.72312","2485"
"42217","-0.2856","227"
"42218","-1.7635","179"
"42219","-0.64388","1766"
"42220","-1.56862","313"
"42221","-0.8983","112"
"42222","-1.85024","550"
"42223","-0.3482","169"
"42224","0.49818","675"
