"id","Inflation","InflationMutationen"
"45478","0","0"
"45479","0","0"
"45480","0","0"
"45481","0","0"
"45482","0","0"
"45483","0","0"
"45484","0","0"
"45485","0","0"
"45486","0","0"
"45487","0","0"
"45488","1","1"
"45489","0","0"
"45490","0","0"
"45491","0","0"
"45492","0","0"
"45493","0","0"
"45494","0","0"
"45495","1","1"
"45496","0","0"
"45497","0","0"
"45498","0","0"
"45499","0","0"
"45500","0","0"
"45501","0","0"
"45502","0","0"
"45503","0","0"
"45504","0","0"
"45505","0","0"
"45506","0","0"
"45507","0","0"
"45508","0","0"
"45509","1","1"
"45510","0","0"
"45511","0","0"
"45512","0","0"
