"id","qdap_value_ampl","qdap_nword"
"56160","-1.63236","736"
"56161","-3.4643","1129"
"56162","-4.10828","888"
"56163","0.36076","271"
"56164","-4.99552","553"
"56165","-0.95686","372"
"56166","0.43468","1696"
"56167","-5.49012","794"
"56168","-7.463","1239"
"56169","-1.7524","247"
"56170","-4.01238","651"
"56171","-1.4029","1574"
"56172","-5.5257","1110"
"56173","-4.4576","2104"
"56174","-0.61762","2017"
"56175","-5.8084","1488"
"56176","-3.20182","1043"
"56177","-0.9802","788"
"56178","2.57906","826"
"56179","16.41682","5615"
"56180","0.8639","490"
"56181","1.27612","573"
"56182","-5.79214","822"
"56183","1.26198","898"
"56184","-1.95966","2409"
"56185","1.71696","336"
"56186","-2.8679","220"
"56187","-1.9997","152"
"56188","3.07436","1307"
"56189","0.18674","825"
"56190","0.5474","285"
"56191","0.82438","562"
"56192","-10.33116","587"
"56193","4.04012","2061"
"56194","-9.15172","1186"
"56195","-3.04708","973"
"56196","-0.26612","1687"
"56197","-5.13952","908"
"56198","-8.9211","1187"
"56199","0.0593","1139"
