"id","Inflation","InflationMutationen"
"48257","0","0"
"48258","0","0"
"48259","0","0"
"48260","0","0"
"48261","0","0"
"48262","0","0"
"48263","0","0"
"48264","0","0"
"48265","0","0"
"48266","0","0"
"48267","0","0"
"48268","0","0"
"48269","0","0"
"48270","0","0"
"48271","0","0"
"48272","0","0"
"48273","0","0"
"48274","0","0"
"48275","0","0"
"48276","0","0"
"48277","0","0"
"48278","0","0"
"48279","0","0"
"48280","0","0"
"48281","0","0"
"48282","0","0"
"48283","0","0"
"48284","0","0"
"48285","0","0"
"48286","0","0"
"48287","0","1"
"48288","0","0"
"48289","0","0"
"48290","0","0"
"48291","0","0"
"48292","0","0"
"48293","0","0"
"48294","0","0"
"48295","0","0"
"48296","0","0"
"48297","0","0"
"48298","0","0"
"48299","0","0"
"48300","0","0"
"48301","0","0"
"48302","0","0"
"48303","0","0"
"48304","0","0"
"48305","0","0"
"48306","1","1"
"48307","0","0"
"48308","0","0"
"48309","0","0"
"48310","0","0"
"48311","0","0"
"48312","0","0"
"48313","0","0"
"48314","1","1"
"48315","0","0"
"48316","0","0"
"48317","0","0"
"48318","1","1"
"48319","0","0"
"48320","0","0"
"48321","0","0"
"48322","0","0"
"48323","0","0"
"48324","0","0"
"48325","1","1"
