"id","qdap_value_ampl","qdap_nword"
"36263","-1.40444","291"
"36264","-1.72764","404"
"36265","-8.53998","738"
"36266","-1.5283","296"
"36267","-1.62094","549"
"36268","-3.1065","339"
"36269","-0.7769","273"
"36270","1.2593","344"
"36271","-4.3254","521"
"36272","-0.87166","373"
"36273","1.1916","342"
"36274","-0.99006","497"
"36275","1.0545","515"
"36276","-3.9635","501"
"36277","-1.3371","174"
"36278","-1.0198","81"
"36279","-0.59112","351"
"36280","-2.9581","414"
"36281","0.57504","1235"
"36282","-1.0637","1084"
"36283","-1.40354","229"
"36284","-0.70054","2222"
"36285","-3.49064","1237"
"36286","-1.3627","223"
"36287","-4.83188","2037"
"36288","-5.01142","1161"
"36289","1.31716","458"
"36290","-0.43924","587"
"36291","-2.9922","619"
"36292","1.50868","520"
"36293","-4.3529","1238"
"36294","-1.9135","818"
"36295","0.894","481"
"36296","0.5684","97"
"36297","-3.9964","551"
"36298","-4.27814","620"
"36299","-0.8516","472"
"36300","-0.58286","370"
"36301","0.8822","419"
"36302","-2.0188","248"
"36303","-6.69058","2481"
"36304","0.7317","1536"
"36305","0.5034","369"
"36306","NaN","1136"
"36307","-2.03684","319"
"36308","-5.45224","989"
"36309","-4.35676","1499"
"36310","3.15568","304"
"36311","-0.0577","69"
"36312","-4.7592","4321"
"36313","1.3192","681"
"36314","-0.8603","389"
"36315","0.307","841"
"36316","-0.726","121"
"36317","-8.7067","905"
"36318","-1.9297","636"
"36319","-0.52146","1838"
"36320","0.29906","201"
"36321","-6.01334","1258"
"36322","0.1945","167"
"36323","-1.52054","157"
"36324","-2.75248","489"
"36325","-2.5272","1032"
"36326","-2.4897","699"
"36327","1.3699","1667"
"36328","-2.63282","1371"
"36329","5.10592","1313"
"36330","-1.2938","591"
"36331","-1.5986","408"
"36332","-1.5136","472"
"36333","0.7569","217"
"36334","-2.1449","448"
"36335","-0.88278","349"
