"id","Inflation","InflationMutationen"
"01","0","0"
"011","0","0"
"015","0","0"
"016","0","0"
"018","0","0"
"019","0","0"
"02","0","0"
"020","0","0"
"021","0","0"
"022","0","0"
"023","0","0"
"024","1","1"
"025","0","0"
"027","0","0"
"028","0","0"
"029","0","0"
"03","0","0"
"030","0","1"
"031","1","1"
"032","0","0"
"033","0","0"
"034","0","0"
"036","1","1"
"037","0","0"
"039","1","1"
"04","0","0"
"042","0","0"
"043","0","0"
"044","0","0"
"047","0","0"
"048","1","1"
"049","0","0"
"05","0","0"
"050","0","0"
"051","0","0"
"052","1","1"
"054","0","0"
"056","1","1"
"057","0","0"
"058","0","0"
"059","0","0"
"06","0","0"
"060","0","0"
"061","1","1"
"062","1","1"
"07","0","0"
"08","0","0"
"09","0","0"
