"id","qdap_value_ampl","qdap_nword"
"35554","-4.18198","1317"
"35555","-3.60664","1041"
"35556","-1.59736","781"
"35557","-2.31752","364"
"35558","0.70016","1567"
"35559","-3.77494","536"
"35560","-1.51004","436"
"35561","-4.53172","735"
"35562","-0.94566","422"
"35563","-0.69362","1264"
"35564","-0.3502","502"
"35565","-1.44552","1342"
"35566","2.1066","460"
"35567","0.86746","326"
"35568","-0.98162","351"
"35569","-6.45172","1877"
"35570","-0.79974","1135"
"35571","-0.9736","394"
"35572","0.1779","315"
"35573","-3.1604","350"
"35574","-2.16222","449"
"35575","-3.08638","404"
"35576","-6.6104","638"
"35577","-4.38754","627"
"35578","-2.5256","436"
"35579","-1.5637","281"
"35580","-2.87604","625"
"35581","-0.72138","355"
"35582","0.8301","330"
"35583","1.12624","1273"
"35584","-0.65828","229"
"35585","-1.14888","680"
"35586","-0.7244","440"
"35587","-2.97546","521"
"35588","-1.4283","141"
"35589","-4.14848","628"
"35590","-7.45002","1409"
"35591","-2.3932","589"
"35592","-0.95544","544"
"35593","0","55"
"35594","-5.7191","464"
"35595","1.67072","727"
"35596","-2.06138","408"
"35597","-2.686","1714"
"35598","-4.2946","534"
"35599","-2.58994","468"
"35600","-0.3199","443"
"35601","-1.95594","440"
"35602","-1.40718","339"
"35603","2.3119","228"
"35604","0.008","34"
"35605","-0.89","233"
"35606","0.38976","1602"
"35607","-2.06614","209"
"35608","-0.4167","218"
"35609","-10.21878","1987"
"35610","-0.4472","216"
"35611","-9.27174","683"
"35612","-3.79792","489"
"35613","-7.65828","4618"
"35614","-1.9251","334"
"35615","-0.79454","149"
"35616","1.83946","987"
"35617","-8.41646","1206"
"35618","-3.07558","253"
"35619","-4.6448","327"
"35620","1.2246","190"
"35621","-1.5775","170"
"35622","-3.4444","472"
"35623","-0.0811800000000001","315"
"35624","0","4"
"35625","-0.53764","255"
"35626","-4.16002","714"
"35627","-1.10952","405"
"35628","-0.83896","535"
"35629","0.4636","193"
"35630","-5.357","480"
"35631","0.7769","303"
"35632","-1.40592","496"
"35633","-2.44774","1083"
"35634","-3.0629","2991"
"35635","-1.91312","218"
"35636","-1.1711","529"
"35637","-2.47582","410"
"35638","-2.19188","1452"
"35639","-2.21664","792"
"35640","-2.66922","659"
"35641","1.02292","247"
"35642","-2.1244","853"
"35643","-1.879","242"
"35644","-2.06486","238"
"35645","-2.3216","144"
"35646","-0.6235","171"
"35647","1.79","546"
