"id","qdap_value_ampl","qdap_nword"
"44907","0.4741","112"
"44908","-0.85636","210"
"44909","0.2945","197"
"44910","-2.683","190"
"44911","-0.76028","1444"
"44912","-4.00132","702"
"44913","-0.3196","57"
"44914","-0.82198","482"
"44915","-4.10834","1333"
"44916","0.7171","237"
"44917","0.1766","124"
"44918","-4.34056","1773"
"44919","-1.45288","539"
"44920","-11.48698","1209"
"44921","-0.9244","1088"
"44922","0.0321","118"
"44923","-0.1238","138"
"44924","-0.2147","415"
"44925","-3.40578","958"
"44926","-4.66226","1798"
"44927","-3.78348","639"
"44928","-5.26716","384"
"44929","-0.18962","216"
"44930","0.17562","220"
"44931","-5.98964","1110"
"44932","-1.0983","365"
"44933","0.3141","632"
"44934","-0.60354","482"
"44935","-1.85694","870"
"44936","0.57864","208"
"44937","0.92284","223"
"44938","-5.76634","1139"
"44939","-5.1701","542"
"44940","-2.1054","144"
"44941","-6.72074","2285"
"44942","-8.80474","1666"
"44943","0.7744","193"
"44944","-1.12832","350"
"44945","0.0171999999999999","177"
"44946","-4.39256","1294"
"44947","0.2565","1104"
"44948","0.0750600000000001","1010"
"44949","-4.11376","1049"
"44950","-10.3274","2431"
"44951","-0.37984","317"
"44952","-1.7002","178"
"44953","0.008","99"
"44954","0.95718","511"
"44955","-4.38056","317"
"44956","4.82288","1828"
"44957","2.9844","505"
"44958","-2.5937","197"
"44959","-9.76508","959"
"44960","-3.13996","683"
"44961","-4.38056","308"
"44962","-2.45698","610"
"44963","-15.759","2230"
"44964","-3.5752","465"
"44965","-8.31654","833"
