"id","qdap_value_ampl","qdap_nword"
"27381","-0.01098","186"
"27382","-0.67548","1162"
"27383","0.30032","2267"
"27384","-1.025","627"
"27385","-2.42336","413"
"27386","-1.7106","342"
"27387","-7.18864","1988"
"27388","-3.7264","923"
"27389","-2.08726","439"
"27390","-7.18166","919"
"27391","-1.95638","950"
"27392","0.3954","179"
"27393","-2.3996","592"
"27394","-10.56232","4331"
"27395","-1.72764","533"
"27396","-4.58762","951"
"27397","-1.09748","1142"
"27398","1.11512","1598"
"27399","-0.43608","523"
"27400","-1.54244","286"
"27401","-1.65138","1302"
"27402","-2.59974","905"
"27403","0.4591","86"
"27404","-0.0102","125"
"27405","0.24094","575"
"27406","-5.38776","1522"
"27407","2.8099","901"
"27408","-0.85774","162"
"27409","0.0682999999999999","114"
"27410","0.07046","170"
"27411","0.69568","927"
"27412","2.36896","693"
"27413","-0.7336","266"
"27414","0.68","69"
"27415","-0.3719","199"
