"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"49344","-1.0191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49345","-1.4964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49346","-2.7516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49347","-1.3877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49348","-14.85464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49349","-2.9409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49350","-3.0233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49351","-6.464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49352","-3.2818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49353","-12.2355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49354","-1.016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49355","-1.2462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49356","-8.7187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49357","-3.5838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49358","5.8925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49359","-7.6183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49360","-2.9467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49361","-7.8344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49362","1.2312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49363","-2.768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49364","-6.5077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49365","1.0462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49366","-17.2644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49367","-3.6377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49368","-2.1349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49369","-2.6637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49370","-3.4047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49371","-7.3438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49372","-4.8401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
