"id","qdap_value_ampl","qdap_nword"
"22957","-0.5137","551"
"22958","0","1"
"22959","-7.5985","1342"
"22960","-0.79772","1580"
"22961","0.67246","367"
"22962","-13.34858","1654"
"22963","-1.3609","214"
"22964","-0.22874","1235"
"22965","-3.3117","361"
"22966","1.2043","1089"
"22967","-1.055","327"
"22968","-2.0831","382"
"22969","-10.9192","1274"
"22970","-0.3487","192"
"22971","-3.12008","983"
"22972","-5.90674","1361"
"22973","0.0112","192"
"22974","0.21656","401"
"22975","-2.05826","4396"
"22976","-8.29604","1515"
"22977","-13.80866","4589"
"22978","-1.70656","266"
"22979","-2.0495","333"
"22980","-3.76032","1461"
"22981","0.2193","20"
"22982","-1.51054","229"
"22983","-2.0891","642"
"22984","-4.45008","566"
"22985","-0.32498","605"
"22986","-1.56908","615"
"22987","-1.6642","106"
"22988","0.3786","226"
"22989","0.8062","131"
"22990","2.63466","1004"
"22991","3.44514","1044"
"22992","-2.1461","569"
"22993","0.83592","372"
"22994","-1.91694","1098"
"22995","0.30978","96"
"22996","0.1001","116"
"22997","-2.81876","360"
"22998","-2.6514","261"
"22999","-2.56162","501"
"23000","1.62746","237"
"23001","-14.29226","1886"
"23002","-1.76268","1441"
"23003","0.75944","380"
