"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"5450",0.00858323635400569,1043,37,63,-10.8513,1.8915,1047,-8.9598,0.9515,-10.4898,-9.5383
"5451",-0.0990563580391924,353,13,4,-4.0721,0.2368,356,-3.8353,0.2248,-4.0529,-3.8281
"5452",-0.00607515500260264,301,10,6,-2.5746,0.1564,320,-2.4182,0.1364,-1.9635,-1.8271
"5453",0.0129262465812289,1326,42,39,-13.462,3.8995,1331,-9.5625,3.6179,-10.1116,-6.4937
"5454",0.0672714421499496,394,4,8,-0.6063,0.4811,398,-0.1252,0.3716,-0.5364,-0.1648
"5455",-0.100759050038314,1142,31,36,-8.7577,3.9949,1147,-4.7628,3.8099,-6.3257,-2.5158
"5456",-0.100599563026671,2489,63,61,-14.8894,5.5459,2495,-9.3435,4.8214,-13.5329,-8.7115
"5457",-0.109625399779992,1300,12,27,-3.6479,2.5937,1303,-1.0542,2.3326,-3.2904,-0.9578
"5458",-0.108522802939124,1449,23,54,-8.8914,2.1485,1453,-6.7429,1.8648,-5.5867,-3.7219
"5459",0.0644976406933158,1229,28,30,-6.1482,1.0861,1233,-5.0621,0.8188,-4.9623,-4.1435
"5460",-0.0526045033476706,167,3,2,-0.8274,0.6062,171,-0.2212,0.6022,-0.5558,0.0463999999999999
"5461",0.0388963906425894,478,3,16,-1.4167,1.6237,487,0.207,1.0541,-1.3865,-0.3324
"5462",-0.0677094026696185,648,18,33,-7.1406,2.0107,651,-5.1299,1.7115,-6.5945,-4.883
"5463",-0.0879495154269974,307,9,8,-2.7607,0.9241,311,-1.8366,0.9041,-2.6531,-1.749
"5464",0.0588014175008688,897,21,26,-4.1605,2.3441,901,-1.8164,1.8629,-3.1908,-1.3279
"5465",-0.0383831290693763,633,13,16,-3.6887,1.6059,638,-2.0828,1.3113,-3.1315,-1.8202
"5466",-0.0494639532511593,1022,26,31,-9.49,3.4391,1026,-6.0509,3.1731,-6.9,-3.7269
"5467",0,190,0,3,0,0.012,194,0.012,0,0,0
"5468",-0.0543425843920338,1806,66,58,-18.7044,3.0836,1812,-15.6208,2.417,-10.9095,-8.4925
"5469",0.0290098001976735,1678,34,46,-10.9737,3.6004,1683,-7.3733,3.1325,-9.3201,-6.1876
"5470",0.0141278148255514,1318,22,36,-7.5083,2.618,1322,-4.8903,2.4328,-6.4961,-4.0633
"5471",0.1062140786979,623,17,24,-3.7993,1.0967,627,-2.7026,0.9456,-3.6737,-2.7281
"5472",0.00218863253186791,178,5,6,-2.4134,0.5499,180,-1.8635,0.3716,-1.6428,-1.2712
