"title","number","date","keywords","link"
"Porträt: Masse und Macht","2009.18.49033","2009-04-22","Politik, Porträt, Lehrer, Gewerkschaft, Ausland, Oesterreich, Claudia Schmied, ÖVP, Karl Hofer","http://www.zeit.de/2009/18/A-Lehrer"
"Mein Deutschland (Teil 6): Ein unerhörtes Selbstbekenntnis","2009.18.49034","2009-09-08","Politik, Mein Deutschland (Teil 6), Deutschland, Frau, Feminismus, CDU, CSU, FDP, Katholische Kirche, SPD, Abtreibung, Exhibitionismus, Frankreich, Frauenbewegung, Schwangerschaft, Senta Berger, Stern, Niederlande, USA, Europa, Paris","http://www.zeit.de/2009/18/D-Abtreibung"
"Wahlkampf: Aggressive Nähe","2009.18.49035","2009-05-17","Politik, Wahlkampf, Spd, Wahlkampf, Cdu, Angela Merkel, Frank Walter Steinmeier, SPD, CDU, CSU, Wahlkampf, FDP, Franz Müntefering, Kurt Beck, Roland Koch, Günther Oettinger, Ronald Pofalla, Neoliberalismus, Spitzensteuersatz","http://www.zeit.de/2009/18/Wahlkampf"
"Transatlantische Beziehungen: Ende einer polnischen Romanze","2009.18.49036","2009-04-29","Politik, Transatlantische Beziehungen, Polen, Usa, Europa, Internationale_Beziehungen, Barack Obama, George W.  Bush, Europäische Union, Bill Clinton, Donald Tusk, Ronald Reagan, Polen, USA, EU-Beitritt, Klimapolitik, Klimawandel, Promotion, Raketenabwehr, Václav Havel, Europa, Irak-Kriegt , Russland, Ungarn, Washington D.C., Warschau, Berlin, Prag, Westeuropa","http://www.zeit.de/2009/18/oped-reiter"
"Islamisten proben die Scharia: Experiment mit Hieben","2009.18.49037","2009-04-26","Politik, Islamisten proben die Scharia, Asien, Islam, Scharia, Indonesien, Hinduismus, Kopftuch, Scharia, Sukarno, Bali, Buddhismus, Islam, Koran, MIT, Sekte, Jakarta, Sulawesi","http://www.zeit.de/2009/18/Padang-Indonesien"
"1989: Abriss eines Denkmals","2009.18.49038","2009-04-26","Politik, 1989, Polen, Solidaritaet, Demokratie, Politiker, Johannes Paul II., Lech Kaczynski, Solidarno??, Polen, Bundesbeauftragter für Stasi-Unterlagen, Agent, Drohung, Friedensnobelpreis, Konjunkturpaket, Oligarch, Papst, Ägypten, Brüssel, Danzig, Europa, Warschau","http://www.zeit.de/2009/18/Walesa"
"Protestanten: Der tadellose Protestant","2009.18.49039","2009-04-26","Politik, Protestanten, Kirche, Geistlicher, Christentum, Protestantismus, Karl Barth, Katholische Kirche, Ethik, Kurt Scharf, Protestantismus, Religion, Theologie, Protestantismus, Russland, USA, Berlin, Heidelberg, Marburg, Reutlingen, Rom, Schlesien","http://www.zeit.de/2009/18/Bischof-Huber"
"DONNERSTALK: Von A. H. lernen","2009.18.49040","2009-04-24","Politik, DONNERSTALK, Oesterreich, Abwrackpraemie, Lernen, Alfred Dorfer, Bevölkerung, Abwrackprämie, Autoindustrie, Parlament, Wald, Zeitschrift, Stalingrad","http://www.zeit.de/2009/18/A-Donnerstalk"
"Türkei - Armenien: Das G-Wort","2009.18.49041","2009-04-23","Politik, Türkei - Armenien, Tuerkei, Voelkermord, Türkei, Barack Obama, Hrant Dink, Recep Tayyip Erdogan, Armenien, Abdullah Gül, Armenier, Diaspora, Gas, Genozid, Völkermord, Russland, Kaukasus, Ankara, Berg-Karabach, Europa, Istanbul","http://www.zeit.de/2009/18/Armenien"
"CIA-Amnestie: Die Folterer laufen lassen?","2009.18.49042","2009-04-22","Politik, CIA-Amnestie, Usa, Terrorbekaempfung, Folter, Obama-barack, Bush-george, Barack Obama, George W.  Bush, Leon Panetta, Dick Cheney, Donald Rumsfeld, Verteidigungsministerium, USA, Waterboarding, Rumänien, Abu Ghraib, San Francisco, Washington D.C","http://www.zeit.de/2009/18/Folter"
