"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"41574","-5.8357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41575","-2.216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41576","0.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41577","0.5323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41578","-0.1785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41579","-0.3449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41580","-3.9535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41581","-1.9478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41582","-1.7172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41583","-0.866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41584","0.5079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41585","-4.2098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41586","0.012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41587","-5.3203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41588","-6.4157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41589","1.9415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41590","-4.1476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41591","-6.5181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41592","-0.333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41593","-0.5254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41594","-2.04824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41595","-3.7125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41596","-3.2314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41597","-1.776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41598","-0.3032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41599","-4.1327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41600","1.2283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41601","0.818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41602","-5.3546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41603","-0.6953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41604","-22.3897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41605","-7.8637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41606","-31.0249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41607","-7.1634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41608","-6.3953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41609","-2.3641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41610","-1.069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41611","-4.9678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41612","-2.0624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41613","1.9528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41614","-2.9592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41615","-2.6636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41616","0.0919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41617","-5.7479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41618","-4.855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41619","-0.6761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41620","-0.8383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41621","-7.2755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41622","-0.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41623","-4.6887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41624","-2.7709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41625","-4.4379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41626","-2.5316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41627","-1.7376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41628","-2.3227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41629","-1.5199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41630","-5.003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41631","-2.4798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41632","-1.5076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41633","7.1642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41634","-0.5931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41635","-1.503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41636","-7.388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41637","0.3661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41638","-4.0443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41639","-11.9807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41640","-0.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41641","0.3123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41642","1.6478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41643","-5.6118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41644","0.0682999999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41645","1.0732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41646","-4.3898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41647","0.2872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41648","-2.4924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
