"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"56989","-0.086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56990","-0.9596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56991","1.4436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56992","-2.1284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56993","-5.2213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56994","0.9829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56995","-2.4061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56996","0.8768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56997","-4.915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56998","-6.7602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56999","-1.5377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57000","-3.8832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57001","-19.3985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57002","-3.111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57003","-3.6788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57004","-2.2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57005","-4.2148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57006","-8.1657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57007","-1.6852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57008","-4.2889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57009","-0.9046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57010","-0.1415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57011","0.8552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57012","-11.4309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57013","0.2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57014","-4.6422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57015","2.9394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57016","-0.5249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57017","0.2176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57018","-1.4332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57019","-2.0582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57020","-3.5041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57021","2.3116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57022","-3.5939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57023","-4.6325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57024","1.7191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57025","-9.6074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57026","-0.4872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57027","-3.9898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57028","-3.4632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57029","-2.5671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57030","0.0918999999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
