"id","qdap_value_ampl","qdap_nword"
"42873","-5.94194","1525"
"42874","-1.1565","237"
"42875","0.75416","286"
"42876","0.61676","690"
"42877","-2.01962","639"
"42878","-0.55206","219"
"42879","1.86526","929"
"42880","-1.1548","451"
"42881","-0.0096","119"
"42882","-8.02818","2053"
"42883","-1.37488","1588"
"42884","-2.0746","291"
"42885","-1.5257","532"
"42886","4.24956","2610"
"42887","-3.32092","980"
"42888","-3.4711","631"
"42889","-0.0675800000000001","634"
"42890","-1.5194","3318"
"42891","0.775","333"
"42892","-1.56984","1155"
"42893","-5.51428","1415"
"42894","1.48124","644"
"42895","-1.1758","296"
"42896","-2.2827","208"
"42897","-5.67172","1013"
"42898","-2.8286","520"
"42899","-0.3682","329"
"42900","-0.0729","328"
"42901","-0.2058","227"
"42902","-3.66548","1515"
"42903","-7.82854","669"
"42904","-1.89368","834"
"42905","2.33914","1233"
"42906","-3.04574","229"
"42907","3.86664","1420"
"42908","-0.1968","92"
"42909","0.3734","87"
"42910","-2.88756","2522"
"42911","-1.48292","255"
"42912","-0.38644","1125"
"42913","-1.23424","362"
"42914","-3.9212","920"
"42915","-3.23216","2048"
"42916","0.112","138"
"42917","-1.1886","329"
"42918","-2.8038","710"
"42919","0.58694","135"
"42920","1.6428","1252"
"42921","-1.531","251"
"42922","-1.3294","246"
"42923","-2.82914","699"
"42924","-2.26874","465"
"42925","-3.5832","409"
"42926","-1.05622","788"
"42927","-3.8354","349"
