"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"3743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
"3773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1992"
