"title","number","date","keywords","link"
"Erst unter Druck bußfertig","1998.35.18465","1899-12-31","Politik, , Deutsche Bank, Credit Suisse Group, Time Warner, Universal Studios, Bundesrepublik Deutschland, New York, Schweiz, Europa, Washington D.C","http://www.zeit.de/1998/35/199835.nazigold_.xml"
"Weg mit den Privilegien","1998.35.18466","1899-12-31","Politik, , Staatsfinanzen, Steuerpolitik, Steuerreform, Steuer, Steuergerechtigkeit, Steuerrecht, Staatsfinanzen, Steuerpolitik, Steuerreform, Steuer, Steuergerechtigkeit, CDU, CSU, Gerhard Schröder, Grüne, Helmut Kohl, Joschka Fischer, SPD, Theo Waigel, Wolfgang Gerhardt, Bundesrat, Einkommen, Finanzamt, Gunnar Uldall, Steuerreform, Leipzig, Rheinland-Pfalz, Westerwald","http://www.zeit.de/1998/35/199835.steuerreform_.xml"
"Furchtbarer Reigen der Vergeltung","1998.35.18467","1998-08-20","Politik, , IRA, Bertie Ahern, Irland, Terrorismus, Großbritannien, Kenia, Spanien, Tansania, USA, Dublin, London, Nordirland, Europa, Nairobi","http://www.zeit.de/1998/35/Furchtbarer_Reigen_der_Vergeltung"
"Brot statt Waffen","1998.35.18468","1998-08-20","Politik, , Brot, Waffen, UN-Sicherheitsrat, Armut, Entwicklungsland, Erziehung, Fonds, Frieden, Friedensnobelpreis, Gesundheit, Gründung, Korruption, Oscar Arias, Planet, Prozess, Streitkräfte, Waffenhandel, Weltbank, Costa Rica, San Jos�","http://www.zeit.de/1998/35/Brot_statt_Waffen"
"Neutrale Vermittler gesucht","1998.35.18469","1998-08-20","Politik, , Kabila, Angola, Kongo, Mobutu Sese Seko, Ruanda, Tutsi, Uganda, Völkerrecht, Kenia, Namibia, Simbabwe, Südafrika, Washington D.C","http://www.zeit.de/1998/35/Neutrale_Vermittler_gesucht"
"Schlapphüte und Studenten","1998.35.18470","1998-08-20","Länderspiegel, , Gesine Schwan, Bundesfinanzministerium, Klaus Böger, Bundesnachrichtendienst, Eberhard Diepgen, Berliner Senat, Humboldt-Universität, Kanzleramt, Berlin, Pullach","http://www.zeit.de/1998/35/Schlapphuete_und_Studenten"
"Schmierige Zeiten","1998.35.18471","1998-08-20","Politik, , Bill Clinton, Bill Clinton, CNN, John Ashcroft, Kenneth Starr, Monica Lewinsky, Betrug, Präsident, Präsidentschaftskandidat, Republikaner (USA), Show, Dallas, Denver, Georgia","http://www.zeit.de/1998/35/Schmierige_Zeiten"
"Russisches Roulette","1998.35.18472","1998-08-20","Politik, , Russland, Boris Jelzin, Horst Köhler, Sergej Kirijenko, Russland, Dollar, Duma, Internationaler Währungsfonds, Kredit, Präsident, Reform, Rubel, Kosovo, Osteuropa, Westeuropa","http://www.zeit.de/1998/35/Russisches_Roulette"
"Menschheitsgeographie und Weltwirtschaft","1998.35.18473","1899-12-31","Politik, , USA, Argentinien, Australien, FAO, Kanada, Kaufkraft, Weizen, Übersee, Belgien, China, England, Indien, Niederlande, Wales, Westeuropa","http://www.zeit.de/1998/35/199835.vor50j.15eef.xml"
"Tibet: Expedition nach Tibet","1998.35.18474","1998-08-20","Politik &amp; Wirtschaft, Tibet, Tourismus, Religion, Bevölkerung, Buddhismus, Religion, Region, Portrait, Mönche, Lebensbedingung, Landschaft, Tourismus, Religion, Bevölkerung, Buddhismus, Religion, Region, Portrait, Mönche, Lebensbedingung, Landschaft, Kolonialismus, Antje Vollmer, Grüne, Tibet, Rita Süssmuth, Bundestag, China, Dalai Lama, Jiang Zemin, Petra Kelly, Völkermord, Expedition, Lhasa, Peking, Bonn, Europa, Himalaya","http://www.zeit.de/1998/35/199835.lamavollmer_.xml"
"Reich, aber kein Geld","1998.35.18475","1998-08-20","Länderspiegel, , Geld, FAZ, Dresdner Bank, Jörg Schönbohm, Rudolf Augstein, Adlon, Architekt, Botschaft, Denkmalschutz, Konrad-Adenauer-Stiftung, Philip Roth, Tagesspiegel, Ungarn, Berlin, Rhein, Spree","http://www.zeit.de/1998/35/Reich_aber_kein_Geld"
"Kultur und kein Ende","1998.35.18476","1998-08-20","Politik, , Rita Süssmuth, Thomas Mann, Gertrud Höhler, USA","http://www.zeit.de/1998/35/Kultur_und_kein_Ende"
"Noch nicht zu spät","1998.35.18477","1899-12-31","Politik, , Lothar Späth, Gerhard Schröder, Helmut Kohl, Kurt Biedenkopf, Bundestagswahl, Echo, Jenoptik, Jost Stollmann, Kanzleramt, Qualität, Regierungschef, Wirtschaftsminister, Chef, Baden-Württemberg, Stuttgart","http://www.zeit.de/1998/35/199835.kolumne.xml"
"Worte der Woche","1998.35.18478","1899-12-31","Politik, , Gerhard Schröder, Oskar Lafontaine, Bill Clinton, Grüne, Joschka Fischer, Norbert Blüm, Volker Rühe, André Brie, Attentat, Botschaft, Gedächtnis, Madeleine Albright, Monica Lewinsky, PDS, Sekte, US-Präsident, Wahlkampf, Kenia, Tansania, USA","http://www.zeit.de/1998/35/199835.wowos_zsp.xml"
