"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"39161","-0.9376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39162","-2.3818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39163","0.4763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39164","2.8776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39165","-3.1543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39166","-17.7621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39167","3.1254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39168","-2.7925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39169","0.8299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39170","-0.9719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39171","-0.4789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39172","4.5661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39173","1.3385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39174","-2.2296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39175","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39176","0.115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39177","-2.796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39178","-2.5375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39179","-7.8507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39180","-2.4292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39181","-1.3167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39182","-1.1205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39183","-1.0973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39184","0.4695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39185","-3.5494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39186","-4.5904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39187","-1.0723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39188","-6.4343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39189","-5.4386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39190","-1.5433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39191","-1.8096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39192","-2.3111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39193","-5.7767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39194","-6.5366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39195","0.3734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39196","-0.798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39197","-0.151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39198","0.2165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39199","-15.0921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39200","-2.9102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39201","1.618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39202","-0.4706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39203","-0.2829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39204","1.2812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39205","0.2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39206","-3.8821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39207","-0.1366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39208","-10.7577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39209","0.5881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
