"id","value","nword"
"23700",0.0743848051241364,1487
"23701",-0.121000672035768,1033
"23702",-0.0972401579248667,332
"23703",0.042589301180738,393
"23704",0.0370644266192435,587
"23705",0.0782428647847477,399
"23706",-0.0898671338646639,263
"23707",0.0694683602217256,306
"23708",0.0020658988321058,1290
"23709",-0.105873164936511,1293
"23710",0.0132778286735522,1893
"23711",-0.211347037549913,249
"23712",-0.0426093505174058,1650
"23713",-0.00475552001844094,511
"23714",0.0303144646360307,2613
"23715",-0.062512731981656,1371
"23716",0.037589429850007,1284
"23717",-0.00154658214437021,741
"23718",-0.0174810709054108,1000
"23719",0.0506307260292695,526
"23720",0.0481754450783879,647
"23721",0.00379530388121981,748
"23722",0.0044578947368421,361
"23723",-8.04030252207369e-05,99
"23724",-0.0107731323836632,236
"23725",-0.00195959179422654,150
"23726",-0.00796153846153846,169
"23727",-0.0714638466192968,182
"23728",-0.0522676934004076,203
"23729",-0.0508773397860354,270
"23730",-0.0140676211179263,388
"23731",0.0464359940777438,511
"23732",-0.0191637588998718,116
"23733",-0.139709039062814,193
"23734",-0.0510276474080473,575
"23735",0.05689,400
