"id","Inflation","InflationMutationen"
"57967","0","0"
"57968","0","0"
"57969","1","1"
"57970","0","0"
"57971","0","0"
"57972","0","0"
"57973","0","0"
"57974","0","0"
"57975","0","0"
"57976","0","0"
"57977","0","0"
"57978","0","0"
"57979","0","0"
"57980","0","0"
"57981","0","0"
"57982","0","0"
"57983","0","0"
"57984","0","0"
"57985","0","0"
"57986","0","0"
"57987","0","0"
"57988","1","1"
"57989","0","0"
"57990","0","0"
"57991","0","0"
"57992","0","0"
"57993","0","0"
"57994","0","0"
"57995","1","1"
"57996","0","0"
"57997","0","0"
"57998","0","0"
