"title","number","date","keywords","link"
"Prozess gegen Radovan Karadžic: Ein Schurke als Star","2009.45.49810","2010-02-28","Politik, Prozess gegen Radovan Karadžic, Kriegsverbrechen, Gerichtsverfahren, Serbien, Voelkermord, Prozess, Europäische Union, Radovan Karadžic, UN-Sicherheitsrat, Bosnien und Herzegowina, Slobodan Miloševic, Verbrechen, Völkermord, Serbien, Belgrad, Den Haag, Sarajevo, Srebrenica","http://www.zeit.de/2009/45/Prozess-Karadzic"
"Schwarz-Gelb: Guido Global","2009.45.49811","2009-11-01","Politik, Schwarz-Gelb, Westerwelle-guido, Aussenpolitik, Ministerium, Minister, Angela Merkel, Guido Westerwelle, Hans-Dietrich Genscher, Karl-Theodor zu Guttenberg, Klaus Kinkel, Joschka Fischer, FDP, Werner Hoyer, Auswärtiges Amt, Franz Josef Jung, Außenminister, Außenpolitik, Diplomat, Afghanistan, Iran, Ankara, Asien, Europa, Rabat","http://www.zeit.de/2009/45/Aussenminister-Westerwelle"
"USA: Die Entzauberung","2009.45.49812","2009-11-01","Politik, USA, Usa, Obama-barack, Barack Obama, USA, Bill Clinton, Jimmy Carter, Ronald Reagan, John F. Kennedy, Nikita Chruschtschow, Richard Nixon, Aufrüstung, Entspannung, Irak, Jahrestag, Krieg, Lyndon B. Johnson, Newsweek, Rakete, Soldat, Wirtschaftskrise, Afghanistan, China, Iran, Polen, Tschechische Republik, Vietnam, Moskau","http://www.zeit.de/2009/45/Zeitgeist-45"
"Bosnien: Plötzlich ist wieder von Krieg die Rede","2009.45.49813","2009-10-30","Politik, Bosnien, Bosnien, Eu, Subvention, Europäische Union, Bosnien und Herzegowina, Bosnien und Herzegowina, EU-Mitgliedschaft, Fußball-WM, Radovan Karadžic, Rhetorik, Großbritannien, Jugoslawien, Niederlande, Schweden, Südafrika, USA, Brüssel, Europa, Balkan, Srebrenica","http://www.zeit.de/2009/45/oped-Bosnien-Politik"
"Deutschland-USA: Jenseits der Rituale","2009.45.49814","2009-10-30","Politik, Deutschland-USA, Deutschland, Usa, Internationale_Beziehungen, Merkel-angela, Angela Merkel, Barack Obama, Willy Brandt, John F. Kennedy, Demokratie, Hysterie, Klimaschutz, Kommunismus, Pilgerfahrt, Populismus, Revolution, USA, Vatikan, Afghanistan, China, Frankreich, Großbritannien, Washington D.C., Europa, Kalifornien","http://www.zeit.de/2009/45/01-Deutschland-USA"
"Schwarz-Gelb: Helden wie wir","2009.45.49815","2009-10-30","Politik, Schwarz-Gelb, Bundesregierung, Deutsche_Politiker, Bundestagswahl, Karl-Theodor zu Guttenberg, Norbert Röttgen, Philipp Rösler, CDU, FDP, Boygroup, Bundestag, Kanzleramt, Tempelhof, Afghanistan, Vietnam, Berlin, Hamburg, Hannover, Niedersachsen","http://www.zeit.de/2009/45/Portraet-Kabinett"
"Weizsäcker im Interview: Keine Angst vor uns","2009.45.49816","2009-10-29","Politik, Weizsäcker im Interview, Deutschland, Usa, Obama-barack, Aussenpolitik, Internationale_Beziehungen, Barack Obama, George W.  Bush, Richard Freiherr von Weizsäcker, Tony Blair, Gesundheitspolitik, Hartz IV, Polen, USA, Afghanistan, Beziehung, Mentalität, Russland, Dänemark, Europa, Pakistan, Richard Freiherr von Weizsäcker, Asien, Washington D.C","http://www.zeit.de/2009/45/Deutsch-Amerikanisches-Verhaeltnis"
"EU-Gipfel in Brüssel: Einer für alle","2009.45.49817","2009-10-29","Politik, EU-Gipfel in Brüssel, Eu, Europapolitik, Aussenpolitik, Brüssel, Europäische Union, Grüne, Benita Ferrero-Waldner, EU-Gipfel, Elmar Brok, Willy Brandt, Javier Solana, UN-Sicherheitsrat, Europa, Indien, Spanien, Afrika","http://www.zeit.de/2009/45/Bruessel"
"Donnerstalk: Ade, ihr trüben Zeiten!","2009.45.49818","2009-10-28","Politik, Donnerstalk, Oesterreich, Politik, Gruene, Alfred Dorfer, Haushalt, Region, Saison, Staatsverschuldung, Stadt, Steuer, Trüffel, Umweltschutz, Österreich","http://www.zeit.de/2009/45/A-Donnerstalk"
"Merkel: Eine Frau zwischen zwei Kanzlerschaften","2009.45.49819","2009-12-03","Politik, Merkel, Merkel-angela, Bundeskanzler, Bundesregierung, Koalition, Angela Merkel, Guido Westerwelle, CDU, FDP, Barack Obama, Ludwig Erhard, SPD, Kurt Georg Kiesinger, Deregulierung, Emotion, Gesundheit, Gesundheitsprämie, Gesundheitsreform, Koalitionsverhandlung, Logik, Volksparteien, Norbert Röttgen","http://www.zeit.de/2009/45/Merkel-Begegnung"
