"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"18731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
"18757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","1998"
