"id","qdap_value_ampl","qdap_nword"
"48257","0.008","26"
"48258","0.18666","396"
"48259","-1.1879","207"
"48260","3.18078","535"
"48261","2.9092","245"
"48262","-0.9686","51"
"48263","0.05004","430"
"48264","-1.07124","220"
"48265","-0.0899","215"
"48266","-0.0782000000000001","222"
"48267","-1.66826","282"
"48268","-1.24404","119"
"48269","6.10616","796"
"48270","-2.3297","914"
"48271","0.509","139"
"48272","-0.10662","212"
"48273","-0.0048","110"
"48274","-0.4403","148"
"48275","-0.4479","137"
"48276","-0.3561","177"
"48277","0.42076","206"
"48278","-1.2433","110"
"48279","-1.30406","270"
"48280","-0.39132","252"
"48281","-1.5307","76"
"48282","-1.8554","1190"
"48283","-2.61876","1504"
"48284","-12.93852","4424"
"48285","-2.6941","1348"
"48286","-4.85266","1552"
"48287","-11.44946","2414"
"48288","-5.51304","1023"
"48289","-7.41736","1455"
"48290","-3.1586","605"
"48291","-3.3558","708"
"48292","-0.5058","192"
"48293","-1.47358","1281"
"48294","-2.10092","821"
"48295","-1.145","678"
"48296","-4.67998","711"
"48297","-2.80376","648"
"48298","-0.99684","489"
"48299","-2.4125","850"
"48300","5.58502","1551"
"48301","-3.27022","1187"
"48302","2.95424","221"
"48303","-4.09624","884"
"48304","0","20"
"48305","-0.000799999999999999","99"
"48306","-7.65212","1893"
"48307","1.1843","215"
"48308","-2.4806","179"
"48309","0.1367","194"
"48310","-0.4386","352"
"48311","-0.80482","117"
"48312","-3.62786","1859"
"48313","0.3469","213"
"48314","-9.55452","1790"
"48315","-2.00294","603"
"48316","-4.86144","1258"
"48317","-8.6876","945"
"48318","-11.6822","1505"
"48319","-2.50526","398"
"48320","-1.4441","194"
"48321","-3.24834","736"
"48322","-2.9036","263"
"48323","-5.29612","1484"
"48324","1.93364","367"
"48325","-20.82036","1571"
