"id","qdap_value_ampl","qdap_nword"
"55784","0.0877","174"
"55785","-2.19636","1994"
"55786","-2.09396","1160"
"55787","-7.58088","860"
"55788","0.5349","645"
"55789","-2.59052","238"
"55790","-4.1575","1671"
"55791","0.32218","814"
"55792","0.38792","992"
"55793","-9.44238","1134"
"55794","-6.44484","784"
"55795","-4.47168","1059"
"55796","-3.18796","576"
"55797","-1.246","519"
"55798","-3.80362","1395"
"55799","0.72338","1096"
"55800","1.79232","416"
"55801","0.70718","2036"
"55802","-4.91898","1642"
"55803","1.64004","1014"
"55804","-0.85812","553"
"55805","1.43922","975"
"55806","-5.06112","1337"
"55807","0.70274","1996"
"55808","-6.82404","847"
"55809","-7.33002","1910"
"55810","-0.56388","579"
