"id","qdap_value_ampl","qdap_nword"
"24720","-15.07444","1929"
"24721","-0.69062","424"
"24722","-3.336","1030"
"24723","0.24536","381"
"24724","-4.93244","1218"
"24725","-10.64838","1769"
"24726","-1.40232","174"
"24727","1.2102","241"
"24728","-7.04604","684"
"24729","0.0032","110"
"24730","-3.7752","401"
"24731","-1.27258","347"
"24732","1.7971","195"
"24733","-3.22226","1923"
"24734","-1.80588","2112"
"24735","-9.56254","1186"
"24736","-6.8498","774"
"24737","0.149","157"
"24738","-1.26082","388"
"24739","-11.61798","4031"
"24740","-1.4007","795"
"24741","-2.3057","437"
"24742","-0.147","42"
"24743","1.25756","1278"
"24744","0.01066","277"
"24745","-3.45634","469"
"24746","-7.92278","2093"
"24747","-4.57034","1563"
"24748","-7.23932","1552"
"24749","-0.4414","140"
"24750","-1.1983","78"
"24751","1.70704","631"
"24752","-0.02","179"
"24753","-0.5661","142"
"24754","0.99918","466"
"24755","0.44052","1075"
"24756","1.78062","849"
"24757","-3.9552","437"
"24758","1.1046","214"
"24759","-0.0263000000000001","358"
"24760","-0.10426","712"
"24761","-3.51126","742"
"24762","0.07366","110"
"24763","0.2471","99"
"24764","-1.17392","1522"
"24765","-0.74234","394"
