"id","qdap_value_ampl","qdap_nword"
"22559","0","11"
"22560","-4.4158","1041"
"22561","-9.7728","970"
"22562","3.57406","1232"
"22563","-1.4486","603"
"22564","0.15336","765"
"22565","-2.46836","1541"
"22566","-0.99542","1477"
"22567","1.4041","214"
"22568","-8.63168","1730"
"22569","1.2238","180"
"22570","2.14616","347"
"22571","-0.6847","99"
"22572","-0.4999","252"
"22573","-7.38826","1126"
"22574","1.03478","743"
"22575","-2.72172","571"
"22576","-1.222","366"
"22577","-2.2642","142"
"22578","-1.8579","695"
"22579","1.5349","254"
"22580","-6.01756","473"
"22581","-1.0049","651"
"22582","-4.6598","867"
"22583","-0.731","164"
"22584","0.266","57"
"22585","-4.12748","1460"
"22586","-1.32404","236"
"22587","2.08206","187"
"22588","2.13506","702"
"22589","4.47842","4332"
"22590","-9.45018","801"
"22591","-1.77172","1182"
"22592","3.02298","1027"
"22593","-0.5042","422"
"22594","-4.50062","854"
"22595","0.32342","339"
"22596","0","7"
"22597","-6.02174","745"
"22598","-1.0406","269"
"22599","-1.173","1140"
"22600","0.48444","340"
"22601","0.7012","880"
"22602","0.22062","230"
"22603","-0.39478","1421"
"22604","-1.5222","739"
"22605","-7.25832","667"
"22606","0.15616","404"
"22607","-0.2657","101"
"22608","-3.5104","585"
"22609","-2.444","242"
"22610","-2.03122","484"
"22611","1.58822","252"
"22612","2.27106","1219"
"22613","0.371","250"
"22614","-5.38404","620"
