"title","number","date","keywords","link"
"Deutschland: Was heißt eigentlich Ehre?","2000.5.22243","2008-03-10","Politik, Deutschland, Helmut Kohl, CDU, Adel, Autonomie, Demokratie, Erbe, Friedrich der Große, Justizminister, Verfassung, Berlin, Sachsen","http://www.zeit.de/2000/05/200005.ehre_.xml"
"","2000.5.22244","1899-12-31","Politik","http://www.zeit.de/2000/05/200005.davos4.xml"
"Schwere Brocken","2000.5.22245","2000-01-27","Politik, , Botschaft, Charakter, Prozess, Vulkan, England, Spanien","http://www.zeit.de/2000/05/Schwere_Brocken"
"Die Republik und ihre Journalisten","2000.5.22246","2000-01-27","Politik, , Medien, Internet, Informationstechnik, Gesellschaft_und_soziales_Leben, Gesellschaft, Fernsehen, Vielfalt, Informationsgesellschaft, Information, Theo Sommer, Medien, Theodor Eschenburg, Carola Stern, DDR, Fernsehen, Fritz Pleitgen, Gert von Paczensky, Journalismus, Klaus Bölling, Ostpolitik, Rundfunk, Talkshow, Republik, Bremen, Medien, Internet, Informationstechnik, Gesellschaft und soziales Leben, Gesellschaft, Fernsehen, Vielfalt, Informationsgesellschaft","http://www.zeit.de/2000/05/200005.journalisten-for.xml"
"Schuld fordert Strafe und Verachtung","2000.5.22247","2000-01-27","Politik, , Thüringen, Strafe, Dorf, Familie, Erfurt, Weimar","http://www.zeit.de/2000/05/Schuld_fordert_Strafe_und_Verachtung"
"Reise nach Paris","2000.5.22248","2000-01-27","Politik, , Paris, Reise, Dieter Holzer, CDU, Norbert Geis, Justizministerium, Auswärtiges Amt, Diplomat, Korruption, Staatssekretär, Frankreich, Italien","http://www.zeit.de/2000/05/Reise_nach_Paris"
"Gestutzt","2000.5.22249","2000-01-27","Politik, , Ezer Weizman, Johannes Rau, Bundespräsident, Präsident, Richter, Staatsbesuch, Geld, Israel","http://www.zeit.de/2000/05/Gestutzt"
"Alles in bar","2000.5.22250","2000-01-27","Politik, , CDU, Helmut Kohl, Dieter Holzer, Horst Weyrauch, Joachim Hörster, Franken, Karlheinz Schreiber, Wirtschaftsprüfer, Saudi Arabien, Berlin, Zürich","http://www.zeit.de/2000/05/Alles_in_bar"
"Das System lebt","2000.5.22251","2000-01-27","Politik, , Helmut Kohl, Kurt Biedenkopf, Norbert Röttgen, CDU, Peter Altmaier, Wolfgang Schäuble, Heiner Geißler, Debatte, Essen, Junge Union, Landtagswahl, Parteitag, Nordrhein-Westfalen","http://www.zeit.de/2000/05/Das_System_lebt"
"Die Opfer sind zu Tätern geworden","2000.5.22252","2000-01-27","Politik, , Opfer, Grüne, Joschka Fischer, Adidas, Kosovo, OSZE, Brücke, Roma, Vereinte Nationen, Jugoslawien, Mazedonien, Serbien, Türkei, Belgrad, Europa, Texas","http://www.zeit.de/2000/05/Die_Opfer_sind_zu_Taetern_geworden"
"Schmerz im Schloss","2000.5.22253","2000-01-27","Politik, , Johannes Rau, Gerhard Schröder, Gustav Heinemann, Schmerz, CDU, Richard Freiherr von Weizsäcker, Willy Brandt, Medien, Roman Herzog, Rudolf Scharping, Bundespräsident, Bundespräsidialamt, Kanzleramt, WestLB, Berlin, Brandenburg, Düsseldorf, Nordrhein-Westfalen, Wuppertal","http://www.zeit.de/2000/05/Schmerz_im_Schloss"
"Das CDU-Politbüro","2000.5.22254","2000-01-27","Politik, , Helmut Kohl, Norbert Blüm, CDU, Bundeskanzler, CDU Präsidium, Debatte, Klima, Minister, Skandal, Vorstand, Zivilcourage, Oder","http://www.zeit.de/2000/05/Das_CDU-Politbuero"
