"title","number","date","keywords","link"
"Patientenverfügung: Wie wollen Sie sterben?","2007.14.41574","2007-03-28","Politik, Patientenverfügung, Innenpolitik, Medizin, Recht, Tod, Sterbehilfe, Selbstbestimmung, Urteile, Patiententestament, Kommissionen, Gesellschaft und soziales Leben, Gesellschaft, Joachim Stünker, Brigitte Zypries, Julia Klöckner, SPD, Wolfgang Wodarg, Katholische Kirche, Arzt, Bundestag, Christa Nickels, Patientenverfügung, Sterbehilfe, Spanien","http://www.zeit.de/2007/14/Sterben-Patientenverfuegung"
"Österreich: »Wir haben bitter bezahlt«","2007.14.41575","2007-03-28","Politik, Österreich, Rechtsextremismus, Innenpolitik, Extremismus, Rechtspopulismus, EU, Internationale Beziehungen, Europapolitik, Außenpolitik, Zuwanderung, Sicherheit, Parteien, Österreich, Alfred Gusenbauer, Europäische Union, Gerhard Schröder, Tony Blair, Franz Vranitzky, Großbritannien, Lyndon B. Johnson, Poul Nyrup Rasmussen, Regierungschef, Souveränität, Sozialdemokratie, Staatsquote, Ungarn, Europa, Spanien, Brüssel","http://www.zeit.de/2007/14/Oe-Interview"
"FRAGEN ZU EUROPA: Eine Gasse in Parma","2007.14.41576","1899-12-31","Politik, FRAGEN ZU EUROPA, Europapolitik, Internationale_Beziehungen, Europapolitik","http://www.zeit.de/2007/14/Eine_Gasse_in_Parma"
"Österreich: Allzeit bereit","2007.14.41577","2007-03-28","Politik, Österreich, Österreich, Alfred Dorfer, Andrea Kdolsky, Arzt, Fasching, Gesundheitsminister, Herzinfarkt, Krebs, Privatsender, Qualität","http://www.zeit.de/2007/14/Oe-Donnerstalk"
"Jugendvorsorge","2007.14.41578","1899-12-31","Politik, , Familie_und_Partnerschaft","http://www.zeit.de/2007/14/Jugendvorsorge"
"Kurzer Atem","2007.14.41579","1899-12-31","Politik, , Streitkraefte, Militaer, Streitkraefte","http://www.zeit.de/2007/14/Kurzer_Atem"
"Sterben: Nicht plötzlich und nicht unerwartet","2007.14.41580","2007-03-30","Politik, Sterben, Medizin, Gesundheit, Tod, Krankheit, Medizin, Natur und Technik, Forschung, Therapien, Krankheiten, Tod, Gesellschaft und soziales Leben, Gesellschaft, Todesursachen, Sterben, Transport und Verkehr, Bewusstsein, Bundestag, Bundesärztekammer, Gehirn, Körper, Patientenverfügung, Tod, Wachkoma, Sterben","http://www.zeit.de/2007/14/Sterben-Tod"
"Scharia in erster Instanz","2007.14.41581","1899-12-31","Politik, , Familie, Familie_und_Partnerschaft, Auslaender, Gesellschaft, Familie, Familie_und_Partnerschaft, Auslaender","http://www.zeit.de/2007/14/Scharia_in_erster_Instanz"
"Der Aufstand der Anwälte","2007.14.41582","1899-12-31","Politik, , Kriminalitaet, Recht, Kriminalitaet","http://www.zeit.de/2007/14/Der_Aufstand_der_Anwaelte"
"»Wir haben bitter bezahlt«","2007.14.41583","1899-12-31","Politik, , Europapolitik, Internationale_Beziehungen, Europapolitik","http://www.zeit.de/2007/14/Wir_haben_bitter_bezahlt"
"ZEITSPIEGEL: Ausgezeichnet","2007.14.41584","1899-12-31","Politik, ZEITSPIEGEL","http://www.zeit.de/2007/14/Ausgezeichnet"
"Menschenrechte: Hat Steinmeier versagt?","2007.14.41585","2007-03-28","Politik, Menschenrechte, Innenpolitik, Innere_sicherheit, Internationale_Beziehungen, Frank Walter Steinmeier, Murat Kurnaz, SPD, Willy Brandt, Egon Bahr, Vereinte Nationen, Allianz, Chef, Country, Ostpolitik, Verfassung, Irak, Menschenrechte, USA, Guantánamo, Teheran","http://www.zeit.de/2007/14/Verantwortung"
"ZEITSPIEGEL: Spendenaktion","2007.14.41586","1899-12-31","Politik, ZEITSPIEGEL","http://www.zeit.de/2007/14/Spendenaktion"
"Medienschelte: Dichter am Leser","2007.14.41587","2007-03-31","Politik, Medienschelte, Medien, Berichterstattung, Journalist, Leser, Medien, Presse, Literatur, Günter Grass, Martin Walser, Medien, Ausdauer, Berichterstattung, Betrug, Frankfurter Buchmesse, Funk, Gedichtband, Giovanni di Lorenzo, Journalismus, Publikum, Show, Topmodel, Waffen-SS","http://www.zeit.de/2007/14/01-Guenter-Grass"
"Sterben: Zeit zu gehen","2007.14.41588","2007-03-30","Politik, Sterben, Medizin, Gesundheit, Tod, Krankheit, Ärzte, Portraits, Tod, Medizin, Gesellschaft und soziales Leben, Gesellschaft, Todesursachen, Sterben, Sterbebetreuung, Krebs-Patienten, Provinzen, Chemotherapie, Krankenkasse, Patientenverfügung, Prostatakrebs, Schmerz, Tod, Arzt, Niederlande, Indien, Lungenkrebs, Schweiz, Sterbehilfe, Hamburg, Berlin, Thüringen","http://www.zeit.de/2007/14/Sterben-Hospiz"
"LÄNDERSPIEGEL: Bildungswunder Ost","2007.14.41589","1899-12-31","Politik, LÄNDERSPIEGEL, Schule, Bildung, Auslaender, Gesellschaft, Schule, Bildung, Auslaender","http://www.zeit.de/2007/14/Bildungswunder_Ost"
"Menschenrechte: Hat Steinmeier versagt?","2007.14.41590","2007-03-29","Politik, Menschenrechte, Innenpolitik, Innere_sicherheit, Internationale_Beziehungen, Angela Merkel, Frank Walter Steinmeier, Gerhard Schröder, Murat Kurnaz, Bundesregierung, Egon Bahr, Aufenthaltserlaubnis, Aufenthaltsgenehmigung, August Hanning, China, Max Stadler, Menschenrechtsverletzung, Menschenrechte, Taiwan, Tschetschenien, USA, Berlin, Peking, Bremen, Guantánamo, Moskau, Washington D.C","http://www.zeit.de/2007/14/Menschenrechte"
"Österreich: Verdreckt, verprügelt, verdurstet, vergessen","2007.14.41591","2007-03-29","Politik, Österreich, Ausländer, Innenpolitik, Terrorismus, Sozialverhalten, Recht, Justiz, Innere Sicherheit, Gewalt, Gesellschaft und soziales Leben, Verdacht, Rechtsstaat, Recht, Justiz, Innenpolitik, Innenpolitik, Kriminalitaet, Österreich, Innenministerium, Justizministerium, Arzt, Innenminister, Sprunggelenk, Gambia, Europa, Linz","http://www.zeit.de/2007/14/Oe-Polizei"
"ZEITSPIEGEL: SMS für Putin","2007.14.41592","1899-12-31","Politik, ZEITSPIEGEL","http://www.zeit.de/2007/14/SMS_fuer_Putin"
"Belfaster Realos","2007.14.41593","1899-12-31","Politik","http://www.zeit.de/2007/14/Belfaster_Realos"
"Für eine neue Balance","2007.14.41594","1899-12-31","Politik, , Auslaender, Asyl, Gesellschaft, Auslaender, Asyl","http://www.zeit.de/2007/14/Fuer_eine_neue_Balance"
"Raketenstreit: Auf Putins Leim","2007.14.41595","2007-03-29","Politik, Raketenstreit, Internationale_Beziehungen, Aussenpolitik, Ausland, Militaeraktion, Innenpolitik, Wladimir Putin, SPD, Renate Künast, EU-Botschafter, Raketenabwehr, Russland, USA, Polen, Portugal, Spanien, Alaska, Berlin, Europa, Paris, Thales","http://www.zeit.de/2007/14/Raketenabwehr"
"Krise: Bis hierher und nicht weiter","2007.14.41596","2007-03-29","Politik, Krise, Atomwaffen, Osten, Naher, Kritik, Europäer, EU, Natur und Technik, Forschung, Waffenexporte, Waffen, Kriege, Europäische Union, Iran, Mahmud Ahmadinedschad, Geheimdienst, Golf, Großbritannien, IAEA, Marine, Raketenabwehr, Sanktion, Soldat, Terrorbekämpfung, USA, Irak, Israel, Türkei, Europa, Teheran, Berlin","http://www.zeit.de/2007/14/Iran"
"BERLINER BÜHNE: Ein sittlicher Mindestlohn","2007.14.41597","1899-12-31","Politik, BERLINER BÜHNE, Arbeit, Sozialstaat, Arbeit","http://www.zeit.de/2007/14/Ein_sittlicher_Mindestlohn"
"ZEITSPIEGEL ZUM BEISPIEL: Udo Grün","2007.14.41598","1899-12-31","Politik, ZEITSPIEGEL ZUM BEISPIEL","http://www.zeit.de/2007/14/Udo_Gruen"
"Plan B für Nahost","2007.14.41599","1899-12-31","Politik, , Internationale_Beziehungen","http://www.zeit.de/2007/14/Plan_B_fuer_Nahost"
