"title","number","date","keywords","link"
"FDP-Karrieren: Wenn schon Frauen, dann schöne","2012.11.53302","2012-03-10","Politik, FDP-Karrieren, Fdp, Frau, Partei, FDP, Irmgard Schwaetzer, FDP-Fraktion, Philipp Rösler, Rainer Brüderle, CDU, Helmut Schmidt, Wolfgang Kubicki, Christian Lindner, Liberalismus, Bundesrepublik Deutschland, Saarbrücken, Saarland","http://www.zeit.de/2012/11/FDP-Frauen"
"Ali Laridschani: Das kalte Herz der Revolution","2012.11.53303","2012-03-09","Politik, Ali Laridschani, Iran, Wahl, Mahmud Ahmadinedschad, Ali Laridschani, Herz, Revolution, Ajatollah Said Ali Chamenei, Iran, Parlamentswahl, Kalifornien, Teheran","http://www.zeit.de/2012/11/Larijani"
"Intervention: Noch einmal eingreifen?","2012.11.53304","2012-03-09","Politik, Intervention, Intervention, Syrien, Nato, Buergerkrieg, Intervention, Libyen, Syrien, Krieg, Militäraktion, Irak, Iran, Israel, Katar, Russland, Türkei, USA, Europa, Homs, Moskau, Tripolis","http://www.zeit.de/2012/11/Contra-Intervention"
"Angriff auf Atomanlagen: Nicht ob, sondern wann","2012.11.53305","2012-03-09","Politik, Angriff auf Atomanlagen, Iran, Atomwaffe, Waffe, Israel, Benjamin-netanjahu, Barack Obama, Benjamin Netanjahu, CIA, Shimon Stein, Volker Perthes, Wolfgang Ischinger, IAEA, Iran, Israel, Atomwaffe, Franklin D. Roosevelt, Irak, Krieg, Stuxnet, USA, Uran, Washington D.C., Berlin, Teheran","http://www.zeit.de/2012/11/Iran"
"Krieg in Syrien: Worauf warten wir?","2012.11.53306","2012-03-09","Politik, Krieg in Syrien, Syrien, Buergerkrieg, Intervention, Krieg, Bernard-Henri Lévy, Nicolas Sarkozy, Syrien, UN, François Hollande, Hisbollah, UN-Sicherheitsrat, Intervention, Jahrestag, Völkerrecht, China, Frankreich, Iran, Israel, Libanon, Libyen, Türkei, Srebrenica, Europa, Homs, Teheran","http://www.zeit.de/2012/11/BHL-Interview"
"Schweizer Migrationspolitik: Verliert nicht den Mut","2012.11.53307","2012-03-08","Politik, Schweizer Migrationspolitik, Migration, Auslaenderpolitik, Auslaender, Einwanderung, Schweiz, Schweiz, WTO, EU-Bürger, Kanada, Übersee, Angola, Australien, Europa, Griechenland, Portugal, Spanien, USA, Zürich","http://www.zeit.de/2012/11/CH-Migrationspolitik"
"Nicolas Sarkozy: Wollen Sie den wirklich, Frau Merkel?","2012.11.53308","2012-03-07","Politik, Nicolas Sarkozy, Sarkozy-nicolas, Frankreich, Wahlkampf, Nicolas Sarkozy, Marine Le Pen, Ausländer, Front National, Bewährungsstrafe, Figaro, François Hollande, Rechtspopulismus, Rückfalltäter, Strafe, Untersuchungshaft, Frankreich, Mali, Niederlande, Ungarn, Österreich, Bordeaux, Burka, Europa, Paris","http://www.zeit.de/2012/11/Sarkozy-Wahlkampf"
"Rechtsextremismus: Direkt gegen die Demokratie","2012.11.53309","2012-03-12","Politik, Rechtsextremismus, Rechtsextremismus, Neonazis, Buergerinitiative, Demokratie, NPD, Horst Köhler, Ernst Jünger, Bundespräsident, Direktwahl, Herfried Münkler, Rhetorik, Volksabstimmung, Schweiz, Österreich, Occupy-Bewegung","http://www.zeit.de/2012/11/P-Rechtsextremismus"
"Kampf gegen Taliban: Afghanistan ist verloren","2012.11.53310","2012-03-11","Politik, Kampf gegen Taliban, Afghanistan, Ahmed Schah Massud, Iran, Islam, Koran, Mord, Muslimbruderschaft, Scharia, Steinzeit, Taliban, Indien, Irak, Pakistan, Syrien, Ägypten, Burka, Washington D.C","http://www.zeit.de/2012/11/Afghanistan-Taliban"
"Gesetzentwurf: Ein Herz und eine Niere","2012.11.53311","2012-03-10","Politik, Gesetzentwurf, Organspende, Gesundheitspolitik, Aufklärung, Bundestag, Debatte, Herz, Krankenkasse, Organspende, Patientenverfügung, Post, Selbstbestimmung, Tod, Italien, Spanien, Österreich","http://www.zeit.de/2012/11/P-Organspende"
"Sachsen: Koalition für Fortgeschrittene","2012.11.53312","2012-03-13","Politik, Sachsen, Sachsen, Koalition, Gruene, Cdu, Antje Hermenau, CDU, FDP, Grüne, SPD, Kurt Biedenkopf, Linkspartei, DDR, Landtag, Martin Dulig, Stefan Mappus, Abtreibung, Sachsen, Berlin, Dresden","http://www.zeit.de/2012/11/S-Interview-Hermenau"
"Aufbau Ost: Der Soli muss weg!","2012.11.53313","2012-03-12","Politik, Aufbau Ost, Geld, Wirtschaftshilfe, Ostdeutschland, Wende, Carl Zeiss, DDR, Euro, Geld, Kindertagesstätte, Oberhausen, Ostdeutschland, Ruhrgebiet, Solidaritätszuschlag, Nordrhein-Westfalen, Sachsen-Anhalt, Thüringen, Mecklenburg-Vorpommern","http://www.zeit.de/2012/11/DOS-Solidaritaetszuschlag"
"Norbert Lammert: Wir beherrschen die Krisen","2012.11.53314","2012-03-11","Politik, Norbert Lammert, Bundestag, Deutsche_Politiker, Euro-krise, Finanzkrise, Norbert Lammert, Christian Wulff, FDP, Europäische Zentralbank, Bundestag, Europäische Zentralbank, Euro-Krise, François Hollande, Notenbank, Parlament, Talkshow, Vorratsdatenspeicherung, Frankreich, Europa","http://www.zeit.de/2012/11/Interview-Lammert"
"Wulff-Verabschiedung: Hässlicher Hass","2012.11.53315","2012-03-08","Politik, Wulff-Verabschiedung, Wulff-christian, Bundespraesident, Christian Wulff, Armut, Bundespräsident, Euro, Gefängnis, Gericht, Gespräch, Hoffnung, Präsident, Rente, Staatsoberhaupt, Strafe, Traum, Potsdam, Stuttgart","http://www.zeit.de/2012/11/P-Kulturpessimismus"
"Nach der Wahl: Das russische Bärchen","2012.11.53316","2012-03-08","Politik, Nach der Wahl, Putin-wladimir, Russland, Wahl, Wahlkampf, Praesident, Wladimir Putin, Gerhard Schröder, UN-Sicherheitsrat, Boris Jelzin, China, Russland, Indien, Libyen, Mittelschicht, Polen, Resolution, Rohstoff, Syrien, USA, Völkerrecht, Ölpreis, Brasilien, Georgien, Kosovo, Sowjetunion, Europa, Bahrain, Berlin, Kaukasus","http://www.zeit.de/2012/11/Praesidentschaftswahl-Russland"
"Integrationsstudie: Der Innenphilister","2012.11.53317","2012-03-07","Politik, Integrationsstudie, Integration, Friedrich-hans-peter, Innenpolitik, Wolfgang Schäuble, Innenministerium, Otto Schily, Erbe, Extremismus, Frühling, Innenminister, Islam, Minderheit, Minister, Muslim, Schmerz, Studie, Terrorgefahr, Wachkoma","http://www.zeit.de/2012/11/Integrationsdebatte"
"FDP Sachsen: Sie waren unvorbereitet","2012.11.53318","2012-03-08","Politik, FDP Sachsen, Sachsen, Fdp, Cdu, FDP, CDU, Bürokratie, Landtag, Minister, Opposition, Presse, Sprache, Staatssekretär, Verwaltung, Wahlkampf, Chemnitz, Dresden","http://www.zeit.de/2012/11/S-FDP"
"Korruption in Österreich: Dunkle Kanäle","2012.11.53319","2012-03-08","Politik, Korruption in Österreich, Oesterreich, Korruption, Partei, Parteien, Helmut Kohl, Telekom, Medien, Richard Nixon, ÖVP, Geld, SPÖ, Wahlkampf, Österreich, Großbritannien, Kanada, Wien","http://www.zeit.de/2012/11/A-Korruption"
"Gleichberechtigung: Noten für Quoten","2012.11.53320","2012-03-09","Politik, Gleichberechtigung, Gleichberechtigung, Frau, Europäische Union, Gleichberechtigung, Behinderte, Indianer, Liberalismus, Ostasien, Veteran, Noten, USA, Harvard","http://www.zeit.de/2012/11/P-Zeitgeist"
"Soraya Saénz de Santamaría: Die mächtigste Frau Spaniens","2012.11.53321","2012-03-14","Wirtschaft, Soraya Saénz de Santamaría, Spanien, Politiker, Mariano Rajoy, José Luis Rodríguez Zapatero, Spanien, Spanien, Internationaler Währungsfonds, Vizepräsident, Brasilien, Wirtschaftsminister, Madrid, Andalusien, Brüssel, Europa, Galicien, Washington D.C","http://www.zeit.de/2012/11/P-Saenz-de-Santamaria"
"Rating-Agenturen: Allein gegen die großen drei","2012.11.53322","2012-03-13","Wirtschaft, Rating-Agenturen, Finanzmarkt, Finanzpolitik, Roland Berger, Europäische Zentralbank, Agentur, Bankenregulierung, Bundesverband der Deutschen Industrie, Italien, Kapitalmarkt, SEC, Service, USA, Wertpapierhandel, Europa, Rating-Agenturen, Washington D.C., Athen, Lissabon","http://www.zeit.de/2012/11/Ratingagenturen"
"General Motors: Déjà-vu in Rüsselsheim","2012.11.53323","2012-03-11","Wirtschaft, General Motors, Automobilindustrie, Unternehmen, Fiat, Peugeot, BMW, Citroën, Ford, Opel, Renault, Alfa Romeo, Dacia, General Motors, Lancia, Rüsselsheim, Europa, Spanien, Bochum, Eisenach, Kaiserslautern","http://www.zeit.de/2012/11/Allianz-Opel-Peugeot"
"Griechenland: Das neue Griechenland","2012.11.53324","2012-03-10","Wirtschaft, Griechenland, Griechenland, Finanzkrise, Euro-krise, Europäische Union, Griechenland, Salamander, China, Thessaloniki, USA, Athen, Europa, Istanbul, Manchester, Pennsylvania","http://www.zeit.de/2012/11/Griechenland"
"TUI-Chef Michael Frenzel: Ein quälender Prozess","2012.11.53325","2012-03-10","Wirtschaft, TUI-Chef Michael Frenzel, Reiseveranstalter, Management, Unternehmen, Tourismus, Michael Frenzel, VW, Vural Öger, Martin Winterkorn, China, Costa Concordia, Hapag Lloyd, Hotel, Kodak, Nordafrika, Ozzy Osbourne, England, Europa, Griechenland, Russland, Asien, Venedig","http://www.zeit.de/2012/11/Interview-Frenzel"
"Finanzkrise: Ist die Krise vorbei?","2012.11.53326","2012-03-09","Wirtschaft, Finanzkrise, Finanzkrise, Europa, Euro-krise, Angela Merkel, Finanzkrise, Europäische Union, Europäische Zentralbank, Gerhard Schröder, Hartz IV, Entspannung, Euro, Rettungspaket, Spanien, Test, China, Griechenland, Italien, Portugal, USA, Fiskalunion, Berlin, Europa, Madrid, Mittelmeer, Rom","http://www.zeit.de/2012/11/01-Finanzkrise"
"Finanzkolumne: Null Prozent","2012.11.53327","2012-03-09","Wirtschaft, Finanzkolumne, Kapitalanlage, Kapitalmarkt, OECD, McKinsey, Aktie, Arbeitsministerium, Auto, Autor, Buch, Geld, Klischee, Prince, Studie, Oder","http://www.zeit.de/2012/11/F-Frauen"
"Europäische Zentralbank: Ein Hoch auf das billige Geld","2012.11.53328","2012-03-08","Wirtschaft, Europäische Zentralbank, Europaeische-zentralbank, Finanzpolitik, Finanzmarkt, Bank, Mario Draghi, Europäische Zentralbank, Geld, Bundesbank, Finanzen, Bank, Chor, Finanzmarkt, Notenbank, Verlust, Währungsunion, Dublin, Europa, Lissabon","http://www.zeit.de/2012/11/Notenbank-Draghi"
"Fernverkehr: Das letzte Monopol","2012.11.53329","2012-03-07","Wirtschaft, Fernverkehr, Verkehr, Schienenverkehr, Bahn, Deutsche Bahn, Fernverkehr, Bahnhof, Billigflieger, Euro, Nahverkehr, Service, Stromversorgung, Berlin, Bonn, Bremerhaven, Dresden, Hamburg, Hannover, Heilbronn, Krefeld, Köln, Magdeburg","http://www.zeit.de/2012/11/Bahn-Fernverkehr"
"US-Arbeitsmarkt: Chee, der neue Chef","2012.11.53330","2012-03-12","Wirtschaft, US-Arbeitsmarkt, Arbeitsmarkt, Arbeit, Usa, China, China, USA, USA, Shanghai, South Carolina, Peking","http://www.zeit.de/2012/11/Amerika-Arbeitsmarkt"
"Benzinpreis: Zapfsäulen-Blues","2012.11.53331","2012-03-09","Wirtschaft, Benzinpreis, Kraftstoff, Preis, Kartell, FDP, Shell AG, Autofahrer, BP, Benzin, Benzinpreis, Diesel, Gas, Herbst, Hoffnung, Kartellrecht","http://www.zeit.de/2012/11/Kartellgesetz-Benzinpreis"
"Privatisierung: Rette die Milliarde","2012.11.53332","2012-03-08","Wirtschaft, Privatisierung, Sachsen, Immobilien, Wohnung, Privatisierung, CDU, Franz Müntefering, SPD, Essen, Euro, Insiderhandel, Dresden, Hamburg, New York","http://www.zeit.de/2012/11/S-Gagfah"
