"id","qdap_value_ampl","qdap_nword"
"29389","-11.70916","2071"
"29390","-1.977","1452"
"29391","-2.98252","723"
"29392","-7.93622","1553"
"29393","-10.48122","1946"
"29394","-0.65288","1363"
"29395","-1.609","392"
"29396","-0.81012","1789"
"29397","-6.29142","1602"
"29398","0.32296","427"
"29399","-0.7837","218"
"29400","0.34576","998"
"29401","-1.47632","560"
"29402","-3.066","640"
"29403","-6.20824","1406"
"29404","-2.73026","695"
"29405","-0.1682","212"
"29406","1.8804","1042"
"29407","-2.45062","194"
"29408","-5.7464","203"
"29409","-1.6448","184"
"29410","-2.1019","198"
"29411","-13.5638","2797"
"29412","-1.41964","466"
"29413","-1.3387","172"
"29414","-1.0751","204"
"29415","-8.16278","932"
"29416","-0.64652","602"
"29417","-3.1678","235"
"29418","-4.08682","1877"
"29419","-0.83926","205"
"29420","-8.62188","1889"
"29421","-3.7679","459"
"29422","0.81088","204"
"29423","-2.48628","527"
"29424","-1.1868","1312"
"29425","0.5426","169"
"29426","-1.0751","210"
"29427","-2.00664","488"
"29428","-0.77196","135"
"29429","-12.54078","1433"
"29430","2.24394","359"
"29431","0.22772","434"
"29432","1.79422","1223"
"29433","-0.0048","184"
"29434","0.3494","142"
"29435","0.5426","171"
"29436","0.5908","350"
"29437","0.6966","638"
"29438","0.0232","146"
"29439","4.12862","1653"
"29440","0.004","32"
