"id","Inflation","InflationMutationen"
"51479","1","1"
"51480","0","0"
"51481","0","0"
"51482","0","0"
"51483","0","0"
"51484","0","0"
"51485","0","0"
"51486","0","0"
"51487","0","0"
"51488","0","0"
"51489","0","0"
"51490","0","0"
"51491","0","0"
"51492","0","0"
"51493","0","1"
"51494","0","0"
"51495","1","1"
"51496","0","0"
"51497","0","0"
"51498","0","0"
"51499","0","0"
"51500","0","0"
"51501","0","0"
"51502","0","0"
"51503","0","0"
"51504","0","0"
"51505","0","0"
"51506","0","0"
"51507","0","0"
"51508","0","0"
"51509","0","0"
