"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"35988","-7.2941470663283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35989","-0.596927191438266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35990","-0.270816702710189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35991","-1.5246195774357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35992","-2.13076050584355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35993","-2.20100059012191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35994","-0.516902268587247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35995","1.0549524482115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35996","-1.26123840606983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35997","-12.4968921927553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35998","0.5202667494661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35999","-7.04748345605703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36000","-0.00535965285972455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36001","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36002","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36003","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36004","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36005","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36006","-6.11930855306993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36007","-1.68576909150058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36008","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36009","-1.61969220951179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36010","-4.65718906169175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36011","-3.26211765553144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36012","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36013","1.93349564255871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36014","-2.35988835831337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36015","-2.35159336491331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36016","-4.57555033317708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36017","-3.9563780070624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36018","-3.69378415042081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36019","-4.06262619514441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36020","-0.80925514291076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36021","-4.44837218410025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36022","-1.94007087357668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36023","-1.61933296258723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36024","-0.550990422361955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36025","-1.59527180957267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36026","-10.3783761995722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36027","-1.02872307242032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36028","-3.89970916848975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36029","-0.909813180397707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36030","0.00679661927965771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36031","-12.2960950481454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36032","-0.958720924129077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36033","-1.20299462480692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36034","2.20818932688066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36035","-4.8234169164652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36036","-3.35673981076634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36037","-2.59118700415119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36038","-2.67232316880572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36039","-1.33553390426692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36040","-1.20909863320733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
