"id","qdap_value_ampl","qdap_nword"
"50529","-6.21008","1843"
"50530","-2.2732","1435"
"50531","-4.92164","1371"
"50532","-1.2349","457"
"50533","-7.55168","1140"
"50534","-3.33086","711"
"50535","-1.31876","1123"
"50536","-4.36964","1824"
"50537","-1.3594","593"
"50538","11.03422","4614"
"50539","0.43306","729"
"50540","-3.64","336"
"50541","0.37014","913"
"50542","-5.9367","615"
"50543","0.33446","275"
"50544","-7.50322","1688"
"50545","0.55408","1499"
"50546","1.9838","1344"
"50547","-5.5439","849"
"50548","-14.6562","2515"
"50549","3.4212","1563"
"50550","-6.70454","2524"
"50551","-2.01372","817"
"50552","-3.45466","1329"
"50553","-3.43234","1236"
"50554","-1.24128","1383"
"50555","0.20258","1296"
"50556","-10.77518","2387"
"50557","-10.08682","1282"
"50558","-5.9104","1491"
