"id","Inflation","InflationMutationen"
"39463","0","0"
"39464","0","0"
"39465","0","0"
"39466","0","0"
"39467","0","0"
"39468","0","0"
"39469","0","0"
"39470","0","0"
"39471","0","0"
"39472","0","0"
"39473","0","0"
"39474","0","0"
"39475","0","0"
"39476","0","0"
"39477","0","0"
"39478","0","0"
"39479","0","0"
"39480","0","0"
"39481","1","1"
"39482","0","0"
"39483","0","0"
"39484","0","0"
"39485","0","0"
"39486","0","0"
"39487","0","0"
"39488","0","0"
"39489","0","0"
"39490","0","0"
"39491","0","0"
"39492","0","0"
"39493","0","0"
"39494","0","0"
"39495","0","0"
"39496","0","0"
"39497","0","0"
"39498","0","0"
"39499","0","0"
"39500","0","0"
"39501","0","0"
"39502","0","0"
"39503","0","0"
"39504","0","0"
"39505","0","0"
"39506","1","1"
"39507","0","0"
"39508","0","0"
"39509","0","0"
"39510","0","0"
"39511","0","0"
"39512","0","0"
"39513","0","0"
"39514","0","0"
"39515","0","0"
"39516","0","0"
"39517","1","1"
"39518","0","0"
"39519","0","0"
"39520","0","0"
