"id","qdap_value_ampl","qdap_nword"
"40119","-3.16036","1757"
"40120","-0.10028","246"
"40121","0.5359","239"
"40122","-6.47902","890"
"40123","-1.60808","1225"
"40124","-3.35128","2205"
"40125","-9.0685","1565"
"40126","-1.6384","584"
"40127","-4.3226","361"
"40128","-5.4843","538"
"40129","0.0806999999999999","214"
"40130","-9.21914","2986"
"40131","-10.2218","602"
"40132","-6.26274","1983"
"40133","1.46556","461"
"40134","0.5436","875"
"40135","-5.7174","526"
"40136","-2.06252","1807"
"40137","-16.33682","4046"
"40138","-3.18588","843"
"40139","0.016","58"
"40140","-1.4619","596"
"40141","-5.41014","855"
"40142","-8.64048","1325"
"40143","-7.92024","1048"
"40144","0.02","90"
"40145","-0.69858","570"
"40146","-0.00169999999999996","2055"
"40147","-0.7833","276"
"40148","-7.12868","1007"
"40149","-4.13778","406"
"40150","-6.2181","1124"
"40151","-5.25296","1069"
"40152","0.4528","333"
"40153","-5.1393","601"
"40154","-4.3543","996"
"40155","-5.0003","977"
"40156","-1.97794","545"
"40157","-8.0579","829"
"40158","-11.9964","849"
"40159","-3.64284","731"
"40160","-4.1524","256"
"40161","-2.9759","608"
"40162","-4.1918","2168"
"40163","-2.15222","829"
"40164","0.4476","479"
"40165","0.287","214"
"40166","-1.3817","209"
"40167","-2.9253","317"
"40168","0.48246","185"
"40169","-3.07906","726"
"40170","0.1616","130"
"40171","-1.154","259"
"40172","2.09868","139"
"40173","5.04592","1369"
"40174","2.1485","630"
"40175","-8.3659","732"
"40176","-3.35874","318"
"40177","0.51422","257"
"40178","-10.42922","1855"
"40179","-4.84454","1261"
"40180","-6.16394","871"
"40181","-7.04066","1203"
"40182","-1.79594","230"
"40183","-1.32872","530"
