"id","qdap_value_ampl","qdap_nword"
"53171","-1.3394","891"
"53172","-0.94334","645"
"53173","-12.99318","1823"
"53174","-1.05008","1617"
"53175","-0.61938","1259"
"53176","-1.19982","537"
"53177","-10.679","2184"
"53178","-11.7634","1218"
"53179","-3.06242","1018"
"53180","-5.8456","1001"
"53181","-8.69038","1445"
"53182","-4.04868","1350"
"53183","4.36276","1575"
"53184","-1.0491","311"
"53185","-8.00322","2418"
"53186","-13.01768","1509"
"53187","-4.97754","1354"
"53188","-1.8441","1231"
"53189","0.015","1195"
"53190","-11.80896","3669"
"53191","0.49254","612"
"53192","-6.89592","1271"
"53193","-26.43054","3470"
