"title","number","date","keywords","link"
"1989: Pech mit dem Kapitalismus","2009.14.48851","2009-03-26","Politik, 1989, Europa, Europapolitik, Internationale_Wirtschaftsbeziehungen, Politik, Geschichte, Europäische Union, Kapitalismus, Adam Michnik, Grüne, Opel, Wolfgang Templin, DDR, Werner Schulz, Europa, Litauen, MIT, Russland, USA, Ukraine, Berlin, Bratislava, Kaukasus, Osteuropa","http://www.zeit.de/2009/14/Neunundachtzig"
"DRAUSSEN: Der Engel aus dem Dschungel","2009.14.48852","2009-03-26","Politik, DRAUSSEN, Ausländer, Militär, Bevölkerungsgruppe, Café, Dschungel, Fluss, Flüchtling, Hilfsorganisation, Kinderbetreuung, Restaurant, Society, Thailand, Birma, Burma, Hongkong, Brunnen","http://www.zeit.de/2009/14/A-Draussen"
"BERLINER BÜHNE: Marx macht reich","2009.14.48853","2009-03-26","Politik, BERLINER BÜHNE, Oskar Lafontaine, Bühne, Bertolt Brecht, Die Linke, Enteignung, Euro, Gründung, Herbst, Inflation, Mindestlohn, Rendite, Rosa-Luxemburg-Stiftung, Sozialismus, Ökonomie, Oder","http://www.zeit.de/2009/14/Berliner-Buehne"
"DAMALS: 22.1.2009: Erwartung","2009.14.48854","2009-03-26","Politik, DAMALS: 22.1.2009, Barack Obama, Krieg, Präsident, US-Präsident, Irak, Guantánamo","http://www.zeit.de/2009/14/Bild-damals"
"Heute: 21.3.2009: Enttäuschung","2009.14.48855","2009-03-26","Politik, Heute: 21.3.2009, Papst, Petersdom, Sekte","http://www.zeit.de/2009/14/Bild-heute"
"NACHSATZ","2009.14.48856","2009-03-26","Politik, , Mercedes, Renault, Bundesrat, Cadillac, Protest","http://www.zeit.de/2009/14/CH-De-Weck"
"AUS DEN FAKULTÄTEN: »Kein Mysterium«","2009.14.48857","2009-03-26","Politik, AUS DEN FAKULTÄTEN, Wissenschaft, Astrologie, Evolution, Genesis, Kreationismus, Naturwissenschaft, Ökologie, Glaube, Schweiz, Bern, Zürich","http://www.zeit.de/2009/14/CH-Fakultaeten"
"MAIL AUS: Moskau","2009.14.48858","2009-03-26","Politik, MAIL AUS, Moskau, Wladimir Putin, Chaos, Premierminister, Regierungschef, Robbenjagd, Umweltminister, Minister, Sotschi","http://www.zeit.de/2009/14/Emails-2"
"MAIL AUS: Achiltibuie","2009.14.48859","2009-03-26","Politik, MAIL AUS, Ausländer, Bühne, Entführung, Glück, Humor, Konzert, Tod, Weltkrieg, Zeitung, Kairo","http://www.zeit.de/2009/14/Emails-3"
"UMS ECKCHEN GEDACHT","2009.14.48860","2009-03-26","Politik, , Feuerwerk, Geschichte, Gold, Heimat, Raumfahrt, Reiseziel, Rätsel, Hamburg","http://www.zeit.de/2009/14/KI-14-Eckchen"
"Lernen! Zack, zack!","2009.14.48861","2009-03-26","Politik, , Museum, Mädchen, Schule, Schüler, Strafe, Unterricht, Wilhelm II","http://www.zeit.de/2009/14/KI-14-Militaerschule"
"Wer will ein billiges Nashorn?","2009.14.48862","2009-03-26","Politik, , Autor, Bilderbuch, Eltern, Tier","http://www.zeit.de/2009/14/KI-14-Wer-will-ein-billiges-Nashorn-kaufen"
"WAS SOLL ICH HÖREN: Traumfänger","2009.14.48863","2009-03-26","Politik, WAS SOLL ICH HÖREN, Recht, Glück, Lehrer, Schule, Schüler, Traum, Geschichte","http://www.zeit.de/2009/14/KI-14-was-soll-ich-traeumen"
"Aha der Woche:: Aprilscherz","2009.14.48864","2009-03-26","Politik, Aha der Woche:, Aprilscherz, Zeitung, USA, Rom","http://www.zeit.de/2009/14/KI-14-wochenstichwort"
"Verlust des Anstandes","2009.14.48865","2009-03-26","Politik, , Horst Köhler, Verlust, Peer Steinbrück, Finanzministerium, Bundespräsident, Bundesversammlung, Enteignung, Finanzmarkt, Hypo Real Estate, Populismus, Staatssekretär, Verstaatlichung, Wahlkampf, Wirtschaftskrise","http://www.zeit.de/2009/14/Koehler-Rede"
"","2009.14.48866","2009-03-26","Politik, , Band, Familie, Glaube, Kirche, Liebe, Leipzig","http://www.zeit.de/2009/14/Merkel-box-1"
"Der Rummel der Woche","2009.14.48867","2009-03-26","Politik, , Euro, Kirche, LSD","http://www.zeit.de/2009/14/Psychodelic"
"US-Außenpolitik: Und plötzlich sind sie gut","2009.14.48868","2009-04-01","Politik, US-Außenpolitik, Usa, Obama-barack, Internationale_Beziehungen, Konflikt, Iran, Islam, Fundamentalismus, Barack Obama, Schimon Peres, Hamas, Afghanistan, Israel, Intervention, Iran, Islamismus, Taliban, Videobotschaft, Indien, Irak, Pakistan, Sowjetunion, US-Außenpolitik, USA, Damaskus, Gaza, Teheran","http://www.zeit.de/2009/14/Schurken"
"IM Unerwünscht","2009.14.48869","2009-03-26","Politik, , Marianne Birthler, CDU, SPD, Bernd Neumann, Bundesbeauftragter für Stasi-Unterlagen, Norbert Lammert, Bundesrechnungshof, DDR, Stasi","http://www.zeit.de/2009/14/Stasi-Mitarbeiter"
"Attacke von links","2009.14.48870","2009-03-26","Politik, , Die Linke, Paul Krugmann, Peer Steinbrück, Finanzminister, Finanzpolitik, Europa, New York","http://www.zeit.de/2009/14/Steinbrueck-Krugman-box-1"
