"id","qdap_value_ampl","qdap_nword"
"28768","-3.23156","1455"
"28769","-2.9491","327"
"28770","-13.49138","3207"
"28771","-1.3279","239"
"28772","-1.3917","620"
"28773","-3.26982","653"
"28774","-0.69152","207"
"28775","-5.35868","1829"
"28776","0.4334","845"
"28777","-2.37048","1257"
"28778","-0.57076","224"
"28779","-6.60344","1942"
"28780","-1.3786","357"
"28781","1.2338","503"
"28782","-9.37268","1344"
"28783","-3.02306","1053"
"28784","-1.34544","250"
"28785","-1.6768","722"
"28786","-0.41416","215"
"28787","-7.29366","4446"
"28788","-2.59234","607"
"28789","0.7652","161"
"28790","-5.02748","752"
"28791","-1.1148","196"
"28792","-8.77396","1146"
"28793","-0.6413","769"
"28794","-2.83916","581"
"28795","0.012","127"
"28796","-2.9043","819"
"28797","2.2693","1238"
"28798","-2.015","282"
