"id","qdap_value_ampl","qdap_nword"
"52556","-1.29838","518"
"52557","-7.1384","1481"
"52558","-7.21198","827"
"52559","4.28404","2222"
"52560","-6.96762","1333"
"52561","-9.22502","871"
"52562","-4.1387","1662"
"52563","-0.8622","698"
"52564","-0.96116","1127"
"52565","-1.56634","807"
"52566","-1.06922","2271"
"52567","-5.45734","929"
"52568","-2.8764","362"
"52569","-7.14054","1587"
"52570","3.15682","476"
"52571","2.02666","2195"
"52572","-3.03626","761"
"52573","-2.29458","756"
"52574","-13.59524","1800"
"52575","0.1002","306"
"52576","-5.92008","1248"
"52577","-4.80344","1127"
"52578","-8.30706","1520"
"52579","-9.7356","1050"
"52580","-3.8374","1057"
"52581","-27.14094","3770"
"52582","-39.91274","4672"
"52583","-5.26792","1153"
"52584","-3.3527","974"
"52585","-1.4983","643"
"52586","-31.13516","4459"
"52587","-11.04116","1790"
"52588","-8.47478","2083"
"52589","-1.41528","1550"
"52590","-4.53102","1114"
"52591","-1.34038","691"
"52592","-1.8942","2144"
"52593","-23.5887","3445"
"52594","-2.1427","536"
"52595","-36.62448","4535"
