"id","qdap_value_ampl","qdap_nword"
"54276","-1.82732","859"
"54277","-0.57002","430"
"54278","-3.16346","1319"
"54279","-1.86746","895"
"54280","-1.38818","800"
"54281","-2.58932","802"
"54282","0.98156","664"
"54283","-0.25164","504"
"54284","-0.72534","742"
"54285","-1.2463","470"
"54286","-4.5248","366"
"54287","-0.73486","695"
"54288","-4.86908","810"
"54289","-5.03534","1868"
"54290","-1.73066","1283"
"54291","-2.19714","661"
"54292","-2.3911","666"
"54293","-0.53046","513"
"54294","-2.74392","601"
"54295","-3.44798","920"
"54296","2.5709","761"
"54297","-3.01754","297"
"54298","-1.7279","247"
"54299","0.5438","243"
"54300","1.3677","1508"
"54301","-10.57472","2518"
"54302","-0.40266","1615"
"54303","-4.19646","848"
"54304","-7.26218","1022"
"54305","-4.39056","1561"
"54306","-0.24108","1155"
"54307","-8.96582","1674"
"54308","-6.2551","1366"
"54309","-2.06352","1245"
