"id","qdap_value_ampl","qdap_nword"
"30733","-2.6821","1448"
"30734","-5.2823","488"
"30735","-3.7494","2390"
"30736","-0.5597","207"
"30737","-0.4822","760"
"30738","1.6245","266"
"30739","-2.95282","1507"
"30740","0.54488","460"
"30741","-0.26904","1338"
"30742","-2.61864","1082"
"30743","-1.21112","2541"
"30744","0.38798","393"
"30745","0.38798","393"
"30746","-0.31606","205"
"30747","3.85158","4965"
"30748","-0.889","466"
"30749","2.9107","929"
"30750","0.30782","1283"
"30751","2.58154","2859"
"30752","-1.07812","746"
"30753","0.30114","1138"
"30754","-8.9993","1642"
