"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"19612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
"19659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1999"
