"id","qdap_value_ampl","qdap_nword"
"45558","-6.9144","745"
"45559","-1.27026","509"
"45560","-4.80186","397"
"45561","-1.24894","221"
"45562","3.7842","416"
"45563","1.66448","573"
"45564","-0.94816","2147"
"45565","-2.52926","1179"
"45566","-2.50286","1085"
"45567","-7.82512","1510"
"45568","0.80172","1196"
"45569","-0.000799999999999999","35"
"45570","0.45978","346"
"45571","-0.0048","21"
"45572","0","24"
"45573","-0.6861","262"
"45574","-0.0048","36"
"45575","-0.0048","21"
"45576","-0.0468","27"
"45577","1.84346","605"
"45578","0","36"
"45579","-4.04022","1489"
"45580","-0.2245","793"
"45581","-1.0958","814"
"45582","-0.6012","472"
"45583","0","6"
"45584","0","10"
"45585","0.0352","97"
"45586","0.7633","294"
"45587","0","4"
"45588","0.004","55"
"45589","0","5"
"45590","-2.11668","125"
"45591","-3.22366","340"
"45592","0","13"
"45593","-0.85314","263"
"45594","-0.0481","299"
"45595","-2.512","392"
"45596","0.7464","73"
"45597","-0.3662","510"
"45598","-2.0144","653"
"45599","-0.24174","130"
"45600","1.62178","122"
"45601","-5.34764","715"
"45602","-7.2566","1445"
"45603","0","1"
"45604","0","2"
"45605","0","1"
"45606","0.02","119"
"45607","0","4"
"45608","-0.115","16"
"45609","0","4"
"45610","0.004","41"
"45611","1.00652","69"
"45612","-0.0960200000000003","1943"
"45613","0.92882","241"
"45614","2.77252","932"
"45615","1.1598","198"
"45616","0.72656","173"
"45617","-1.70766","929"
"45618","-7.50828","2614"
"45619","0.67512","443"
"45620","-4.1619","569"
"45621","-2.02016","633"
"45622","3.47274","4878"
"45623","1.2084","206"
"45624","-3.18912","378"
"45625","2.22422","1688"
"45626","0.83232","197"
"45627","-2.60404","1083"
"45628","-0.34094","959"
"45629","-1.1108","274"
"45630","-3.7119","1117"
"45631","-2.52296","1435"
"45632","-2.89296","2321"
"45633","-6.98244","1119"
"45634","-0.2021","250"
"45635","-0.4546","43"
"45636","0","5"
"45637","0.93556","190"
"45638","-5.14078","769"
"45639","-0.0666999999999999","181"
"45640","1.12052","365"
"45641","-4.08036","295"
