"id","qdap_value_ampl","qdap_nword"
"32480","-3.23082","1375"
"32481","-4.94","630"
"32482","-2.3479","205"
"32483","-7.77546","1178"
"32484","0.2315","214"
"32485","-1.23024","397"
"32486","-4.23816","604"
"32487","-0.7086","211"
"32488","-2.85518","646"
"32489","-4.04428","428"
"32490","-0.2328","326"
"32491","-2.4259","306"
"32492","-1.7785","233"
"32493","-5.946","608"
"32494","-0.0747399999999998","1058"
"32495","-2.3923","762"
"32496","-3.12578","488"
"32497","-2.13984","1043"
"32498","-0.505","1297"
"32499","0.63244","539"
"32500","0.5544","200"
"32501","-3.50526","1646"
"32502","-5.08372","1823"
"32503","-2.31648","1564"
"32504","-2.2691","295"
"32505","-3.154","882"
"32506","-0.97776","363"
"32507","-1.11038","855"
"32508","-0.25264","598"
"32509","-5.50554","4811"
"32510","-12.63554","1470"
"32511","-1.77186","1927"
"32512","-4.78104","1131"
"32513","-4.44058","596"
"32514","0.0306","171"
"32515","-1.0049","170"
"32516","-4.0566","375"
"32517","-1.62498","251"
"32518","0.12116","1691"
"32519","-2.9614","617"
"32520","-2.21416","1331"
"32521","-4.59592","876"
"32522","-9.3929","2852"
"32523","-2.37028","319"
"32524","-2.1166","205"
"32525","-0.8335","156"
"32526","-3.58214","1682"
"32527","-3.18152","1017"
"32528","-0.45548","193"
