"id","qdap_value_ampl","qdap_nword"
"53887","-8.08094","1374"
"53888","-8.90386","816"
"53889","-4.37724","2406"
"53890","0.99388","1139"
"53891","-2.9491","1306"
"53892","-2.0495","487"
"53893","-6.50366","1388"
"53894","-3.09292","1086"
"53895","-1.99376","1414"
"53896","-5.5755","1106"
"53897","-3.44874","1831"
"53898","-6.0786","1047"
"53899","1.8433","651"
"53900","-1.89764","1762"
"53901","-2.8811","858"
"53902","2.60128","1444"
"53903","-3.2057","977"
"53904","-3.37208","360"
"53905","-4.27426","309"
"53906","-2.53958","814"
"53907","-0.73914","276"
"53908","1.062","512"
"53909","-2.22008","509"
"53910","1.82422","2147"
"53911","1.60614","444"
"53912","-8.53312","1879"
"53913","0.35888","767"
"53914","-4.07338","2016"
"53915","1.96878","1564"
"53916","-5.82266","583"
"53917","2.6845","1050"
"53918","-6.08398","1932"
