"id","value","nword"
"15259",-0.00275518879427458,291
"15260",0.0604326987203688,335
"15261",-0.0447841848519252,498
"15262",0.0982807715171182,800
"15263",0.0317362583343826,1500
"15264",0.0194414358086499,1133
"15265",0.0340395152613225,775
"15266",0.0100089272321575,1701
"15267",-0.0698478719603633,276
"15268",0.000936329177569045,73
"15269",-0.0169246406005995,740
"15270",0.0232317814735803,619
"15271",-0.0283825765598177,1656
"15272",0,28
"15273",0.000359425378723892,627
"15274",0.011984909576378,556
"15275",-0.0288077469336185,861
"15276",-0.0397959796964467,137
"15277",0.0342747483538221,443
"15278",0.0402535441412811,728
"15279",0.0706606425300101,581
"15280",0.000664403477494603,419
"15281",0.0308275522681969,1702
"15282",-0.0193010129716448,924
"15283",0.0234551796954416,990
"15284",-0.0197262322406129,151
"15285",0.0364022980735358,1013
"15286",0.0116579896408841,454
"15287",-0.114668533234731,704
"15288",0.0510567201215932,917
"15289",-0.0894727426466795,1658
"15290",0.0875256605937724,1212
"15291",0.0403094208810385,153
"15292",-0.0455863276016174,1109
"15293",-0.0027866287049355,651
"15294",-0.247245460018986,112
"15295",-0.10226341445864,411
"15296",-0.0523481331305475,142
"15297",-0.0545129762248841,1359
"15298",0.0106210117018367,163
"15299",0.0933064286470427,134
"15300",-0.0568295494996668,191
"15301",0.100747513120672,150
"15302",-0.0148872129779704,517
"15303",-0.00759956605704031,188
"15304",-0.075804803022032,397
"15305",0.012882614086033,464
"15306",-0.0724324633863324,565
"15307",0.0786141456858686,469
