"id","Inflation","InflationMutationen"
"57031","0","0"
"57032","0","0"
"57033","0","0"
"57034","0","0"
"57035","0","0"
"57036","0","0"
"57037","0","0"
"57038","0","0"
"57039","0","0"
"57040","0","0"
"57041","0","0"
"57042","0","0"
"57043","0","0"
"57044","0","0"
"57045","0","0"
"57046","0","0"
"57047","0","0"
"57048","0","0"
"57049","1","1"
"57050","0","0"
"57051","0","0"
"57052","0","0"
"57053","0","0"
"57054","0","0"
"57055","0","0"
"57056","0","0"
"57057","0","0"
"57058","1","1"
"57059","0","0"
"57060","0","0"
"57061","0","0"
"57062","0","0"
"57063","0","0"
"57064","0","0"
"57065","0","0"
"57066","0","0"
