"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"49190",0.00485128205128205,1521,22,29,-5.1999,3.241,1526,-1.9589,2.7233,-4.6922,-1.9689
"49191",-0.0437353932300974,686,17,40,-5.8074,1.2885,689,-4.5189,0.7837,-5.7834,-4.9997
"49192",0.00817157084546478,849,38,18,-7.2852,2.4117,848,-4.8735,2.2777,-5.9077,-3.63
"49193",-0.0233047463397993,1223,24,58,-6.6285,1.7463,1221,-4.8822,1.1973,-4.2695,-3.0722
"49194",0.00732018332645118,834,16,23,-5.7869,1.805,837,-3.9819,1.6221,-5.6932,-4.0711
"49195",-0.068767977257824,1448,47,45,-11.908,3.0299,1448,-8.8781,1.8233,-9.989,-8.1657
"49196",-0.00427942369607454,2117,37,40,-7.2338,4.197,2117,-3.0368,3.651,-5.9458,-2.2948
"49197",0.00678417324726721,1504,27,70,-4.0675,4.1617,1502,0.0941999999999998,2.6505,-3.5288,-0.8783
"49198",-0.0216058580506409,1283,26,42,-6.7745,1.5687,1286,-5.2058,0.9264,-6.4593,-5.5329
"49199",0.0250722180278987,1164,29,41,-10.2478,4.2706,1163,-5.9772,4.1322,-8.0268,-3.8946
"49200",0.0395468397175497,1975,37,69,-13.6027,11.0991,1979,-2.5036,9.3389,-10.2935,-0.954599999999999
"49201",-0.1080875,1600,37,43,-10.3163,5.846,1604,-4.4703,5.5833,-8.5375,-2.9542
"49202",0.0237992551449524,220,3,6,-0.84,0.7153,222,-0.1247,0.6097,-0.8352,-0.2255
"49203",-0.0639573842135042,1095,42,51,-10.6356,2.6043,1093,-8.0313,2.3465,-7.2734,-4.9269
"49204",-0.0108177762276362,1338,17,44,-4.1022,6.0812,1344,1.979,4.1499,-3.2523,0.8976
"49205",-0.000403021675084896,544,11,3,-0.4155,0.2371,543,-0.1784,0.2291,-0.1985,0.0306
"49206",-0.0236928844498983,1316,27,47,-5.9319,2.4508,1319,-3.4811,1.7477,-4.8599,-3.1122
"49207",-0.0577346347357452,1373,30,50,-7.0946,3.0357,1373,-4.0589,2.399,-6.693,-4.294
"49208",-0.0209740376514097,1018,7,24,-1.2106,1.411,1016,0.2004,1.3234,-1.1962,0.1272
"49209",0.0107367107966154,1575,34,37,-9.256,4.1348,1579,-5.1212,3.1843,-8.3705,-5.1862
"49210",-0.0902521269259738,1746,36,75,-12.3162,5.1152,1750,-7.201,3.7186,-9.0426,-5.324
"49211",-0.0211243462132407,1362,31,34,-9.1452,4.6265,1366,-4.5187,4.006,-7.0725,-3.0665
"49212",-0.0903947831698507,1332,56,48,-16.9351,5.9965,1336,-10.9386,3.9807,-12.2593,-8.2786
"49213",0.0172885565055765,215,3,6,-0.124,0.3807,220,0.2567,0.3607,0,0.3607
"49214",-0.0519075664479222,385,9,8,-2.5011,0.7407,390,-1.7604,0.5391,-2.2279,-1.6888
"49215",0.0307141893293692,1185,18,45,-5.8215,2.8619,1185,-2.9596,1.3009,-4.3109,-3.01
"49216",-0.0117987142885518,1495,61,45,-19.3985,1.8309,1498,-17.5676,0.9357,-11.1092,-10.1735
"49217",0.121514211362397,1190,14,48,-3.3645,6.6042,1190,3.2397,6.0623,-3.13,2.9323
"49218",-0.0236316625597847,1399,10,36,-2.5628,4.0933,1404,1.5305,3.556,-2.5436,1.0124
"49219",0,222,2,1,-0.7304,0.2157,224,-0.5147,0.2157,-0.7304,-0.5147
"49220",0.00956225939481501,338,12,9,-4.9164,0.7694,339,-4.147,0.7414,-2.8956,-2.1542
"49221",-0.0506868222622897,858,32,47,-10.9776,4.1786,861,-6.799,3.173,-5.0421,-1.8691
