"id","qdap_value_ampl","qdap_nword"
"51266","-7.54596","1709"
"51267","-10.52506","895"
"51268","-5.69026","1995"
"51269","-0.7937","585"
"51270","-1.70814","710"
"51271","-8.5727","2865"
"51272","0.3001","856"
"51273","-1.3389","502"
"51274","-2.55216","533"
"51275","-7.1053","1139"
"51276","-1.46008","947"
"51277","-2.38006","953"
"51278","-3.28956","995"
"51279","-6.67898","1732"
"51280","-2.5081","752"
"51281","-2.63608","803"
"51282","-2.0372","559"
"51283","-0.13144","860"
"51284","-2.50872","577"
"51285","1.87296","1170"
"51286","-12.774","2176"
"51287","-0.51368","774"
"51288","-6.06604","934"
"51289","-2.58774","758"
"51290","-14.5039","1359"
"51291","0.2065","676"
"51292","-11.72214","1521"
"51293","4.0709","1052"
"51294","5.1883","775"
"51295","1.6945","1578"
"51296","2.40824","1027"
"51297","1.84998","420"
"51298","1.59652","435"
