"id","qdap_value_ampl","qdap_nword"
"54571","-7.69962","1493"
"54572","-3.43782","545"
"54573","-0.4928","793"
"54574","-4.47162","792"
"54575","-2.13684","820"
"54576","-0.61804","375"
"54577","0.0742","214"
"54578","-0.46596","840"
"54579","-2.63906","800"
"54580","-4.7205","634"
"54581","-4.84364","1183"
"54582","1.21058","828"
"54583","-1.546","595"
"54584","-1.73374","2689"
"54585","-10.10862","2001"
"54586","-7.52062","1572"
"54587","-5.04552","634"
"54588","0.8223","1154"
"54589","-7.0245","2432"
"54590","-10.64024","1020"
"54591","1.52844","505"
"54592","3.04378","192"
"54593","-2.22562","1034"
"54594","-2.60244","213"
"54595","-3.93312","2169"
"54596","0.3328","251"
"54597","-1.58798","762"
"54598","-1.02572","393"
"54599","-2.7739","303"
"54600","-2.92138","539"
"54601","-3.83966","309"
"54602","-2.47368","825"
"54603","-6.55276","604"
"54604","-3.79572","645"
"54605","-2.48046","484"
"54606","-7.6851","868"
"54607","1.65568","389"
"54608","1.12948","3285"
"54609","0.17202","1164"
"54610","-4.52718","1989"
"54611","-11.53294","1148"
"54612","4.08782","1359"
"54613","-5.64752","982"
"54614","-4.09834","1259"
"54615","-3.80682","2010"
"54616","-3.10406","1269"
"54617","0.91526","1915"
"54618","-0.91438","1543"
"54619","-10.4904","1460"
"54620","-1.78054","1152"
"54621","-8.93256","748"
