"id","qdap_value_ampl","qdap_nword"
"41053","-2.4949","521"
"41054","2.45574","1262"
"41055","-9.05498","1924"
"41056","0.3435","21"
"41057","-0.1483","298"
"41058","-6.14268","1207"
"41059","-3.39986","957"
"41060","-0.549","140"
"41061","-3.10328","390"
"41062","-3.53834","738"
"41063","0.40692","241"
"41064","3.16006","425"
"41065","-1.19592","1148"
"41066","-1.3432","625"
"41067","-9.37032","4864"
"41068","-7.45314","2272"
"41069","-1.81656","278"
"41070","-2.88746","1370"
"41071","-4.42448","1531"
"41072","-8.9144","630"
"41073","-4.2174","960"
"41074","-9.38264","1867"
"41075","-0.16614","677"
"41076","0.2193","43"
"41077","-1.4696","443"
"41078","-5.97182","658"
"41079","-0.3644","342"
"41080","-7.1152","1624"
"41081","-0.12974","255"
"41082","1.4002","644"
"41083","-0.2984","249"
"41084","-0.3921","131"
"41085","-0.1372","1194"
"41086","-0.29702","419"
"41087","-1.70586","230"
"41088","-3.14144","1694"
"41089","0.1137","177"
"41090","-1.162","1491"
"41091","-1.202","219"
"41092","3.33978","1628"
"41093","0.1116","183"
"41094","-4.15376","1695"
"41095","-1.0763","125"
"41096","-8.42678","922"
"41097","2.3122","1111"
"41098","-1.20622","1101"
