"id","qdap_value_ampl","qdap_nword"
"31888","-2.92288","1044"
"31889","-6.94","1510"
"31890","-3.13954","405"
"31891","-8.58684","1080"
"31892","-0.903","535"
"31893","-4.3142","667"
"31894","-10.1516","2153"
"31895","-6.17972","1320"
"31896","-7.45128","1998"
"31897","-3.15036","638"
"31898","-0.3814","267"
"31899","-11.01312","1361"
"31900","-5.38862","669"
"31901","-0.0350599999999998","949"
"31902","-6.20146","672"
"31903","-2.48304","336"
"31904","-1.27668","1485"
"31905","0.72906","257"
"31906","-0.66606","409"
"31907","-0.81624","384"
"31908","-1.68908","576"
"31909","2.1325","257"
"31910","0.4923","131"
"31911","-7.37908","1911"
"31912","-5.49238","993"
"31913","-3.6835","2140"
"31914","-1.89954","619"
"31915","7.07002","5845"
"31916","-0.62744","701"
"31917","-10.50532","1451"
"31918","0.11264","624"
"31919","-15.56872","2010"
"31920","-7.4188","1977"
"31921","-0.6024","179"
"31922","-5.45748","238"
"31923","-1.07064","619"
"31924","0.4729","297"
"31925","-0.90836","1188"
"31926","1.36196","1028"
"31927","-4.93968","615"
"31928","-1.3976","163"
"31929","-1.01502","1446"
"31930","-1.50658","703"
"31931","-2.90658","986"
"31932","1.10992","222"
"31933","-7.07104","1790"
"31934","0.5092","308"
"31935","-0.8956","154"
"31936","-0.70358","429"
"31937","1.64932","691"
"31938","0.0193000000000001","1339"
"31939","-0.14798","1040"
"31940","-0.32794","670"
