"id","qdap_value_ampl","qdap_nword"
"51731","-2.10502","806"
"51732","-10.13266","1403"
"51733","-2.06836","1244"
"51734","-1.3951","782"
"51735","-9.91846","1644"
"51736","-0.9414","996"
"51737","-1.6478","688"
"51738","-5.13656","1241"
"51739","-7.11568","1412"
"51740","-10.97898","2640"
"51741","-6.62056","987"
"51742","-2.74676","760"
"51743","-1.27404","787"
"51744","-1.0512","146"
"51745","0.16442","729"
"51746","-9.89288","689"
"51747","-8.49748","983"
"51748","-5.56026","1944"
"51749","-13.16066","2452"
"51750","-0.42248","507"
"51751","-11.85818","1616"
"51752","2.93834","1270"
"51753","-2.4451","667"
"51754","-2.97834","332"
"51755","2.38026","1054"
"51756","-2.50276","1661"
"51757","-0.0999400000000002","1108"
"51758","-12.22638","1300"
"51759","-3.1336","1351"
"51760","1.255","532"
"51761","12.73252","2571"
"51762","-1.03828","1069"
"51763","-10.34556","1700"
"51764","0.2345","422"
"51765","-7.79036","604"
